fms_id,espn_id,full_name,first_name,last_name,position,position_group,section,college,draft_year,selection_number,position_rank,position_group_rank,section_rank,drafting_team,home_city,home_state,home_country,college_weight_pounds,college_height_inches,hw_ratio,forty,vertical,bench,broad,threecone,shuttle,defense_ast_tackles_pg,defense_fum_forced_pg,defense_fum_rec_pg,defense_fum_tds_pg,defense_fum_yds_pg,defense_int_pg,defense_int_td_pg,defense_int_yards_pg,defense_loss_tackles_pg,defense_pd_pg,defense_sacks_pg,defense_solo_tackes_pg,defense_tackles_pg,defense_ast_tackles_pg_cf_scaled,defense_fum_forced_pg_cf_scaled,defense_fum_rec_pg_cf_scaled,defense_fum_tds_pg_cf_scaled,defense_fum_yds_pg_cf_scaled,defense_int_pg_cf_scaled,defense_int_td_pg_cf_scaled,defense_int_yards_pg_cf_scaled,defense_loss_tackles_pg_cf_scaled,defense_pd_pg_cf_scaled,defense_sacks_pg_cf_scaled,defense_solo_tackes_pg_cf_scaled,defense_tackles_pg_cf_scaled,football_spending,coaches_salaries,ticket_sales,ann_rain_inch,ann_snow_inch,min_jan,min_feb,min_mar,min_apr,min_may,min_jun,min_jul,min_aug,min_sep,min_oct,min_nov,min_dec,max_jan,max_feb,max_mar,max_apr,max_may,max_jun,max_jul,max_aug,max_sep,max_oct,max_nov,max_dec,cb_college_weight_pounds_zscore,cb_college_height_inches_zscore,cb_hw_ratio_zscore,cb_forty_zscore,cb_vertical_zscore,cb_bench_zscore,cb_broad_zscore,cb_threecone_zscore,cb_shuttle_zscore,cb_defense_ast_tackles_pg_zscore,cb_defense_fum_forced_pg_zscore,cb_defense_fum_rec_pg_zscore,cb_defense_fum_tds_pg_zscore,cb_defense_fum_yds_pg_zscore,cb_defense_int_pg_zscore,cb_defense_int_td_pg_zscore,cb_defense_int_yards_pg_zscore,cb_defense_loss_tackles_pg_zscore,cb_defense_pd_pg_zscore,cb_defense_sacks_pg_zscore,cb_defense_solo_tackes_pg_zscore,cb_defense_tackles_pg_zscore,cb_defense_ast_tackles_pg_cf_scaled_zscore,cb_defense_fum_forced_pg_cf_scaled_zscore,cb_defense_fum_rec_pg_cf_scaled_zscore,cb_defense_fum_tds_pg_cf_scaled_zscore,cb_defense_fum_yds_pg_cf_scaled_zscore,cb_defense_int_pg_cf_scaled_zscore,cb_defense_int_td_pg_cf_scaled_zscore,cb_defense_int_yards_pg_cf_scaled_zscore,cb_defense_loss_tackles_pg_cf_scaled_zscore,cb_defense_pd_pg_cf_scaled_zscore,cb_defense_sacks_pg_cf_scaled_zscore,cb_defense_solo_tackes_pg_cf_scaled_zscore,cb_defense_tackles_pg_cf_scaled_zscore,cb_football_spending_zscore,cb_coaches_salaries_zscore,cb_ticket_sales_zscore,cb_ann_rain_inch_zscore,cb_ann_snow_inch_zscore,cb_min_jan_zscore,cb_min_feb_zscore,cb_min_mar_zscore,cb_min_apr_zscore,cb_min_may_zscore,cb_min_jun_zscore,cb_min_jul_zscore,cb_min_aug_zscore,cb_min_sep_zscore,cb_min_oct_zscore,cb_min_nov_zscore,cb_min_dec_zscore,cb_max_jan_zscore,cb_max_feb_zscore,cb_max_mar_zscore,cb_max_apr_zscore,cb_max_may_zscore,cb_max_jun_zscore,cb_max_jul_zscore,cb_max_aug_zscore,cb_max_sep_zscore,cb_max_oct_zscore,cb_max_nov_zscore,cb_max_dec_zscore,cb_max_madden_zscore,max_madden
513,,Brandon Ghee,Brandon,Ghee,CB,DB,D,Wake Forest,2010,96.0,11.0,19.0,49.0,CIN,,,,192,72,0.375,4.37,37.0,15.0,127.0,6.75,4.07,1.2222222222222223,0.027777777777777776,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.3472222222222222,0.5,0.05555555555555555,3.0555555555555554,4.277777777777778,1.1,0.024999999999999998,0.0,0.0,0.0,0.024999999999999998,0.0,0.0,0.3125,0.45,0.049999999999999996,2.75,3.85,,,,41.41,0.18,30.1,33.1,39.6,47.7,56.1,65.2,68.9,68.1,60.7,50.2,40.4,32.6,48.9,53.2,61.2,70.6,78.4,85.0,88.6,86.4,79.9,70.8,61.7,51.1,-0.13094119369039708,0.4931344162333336,0.3752145015881108,-1.3357852864761812,0.360277780488645,0.1282436081750589,0.9332074222664184,-0.8598424023709165,-0.6034322844009071,0.8541257900377179,0.22289493218906462,-0.4190241899480052,-0.3814730871971234,-0.2902412959939561,-1.4240789979119874,-0.7014973079376604,-1.089194663481652,1.806644463423366,0.8608884454297185,0.8156499435779834,0.9507465551893228,0.9587088528324046,0.8873051564608708,0.23201199003433456,-0.4333429996748157,-0.37523124311402756,-0.2840815058959056,-1.4232405486234352,-0.7046741446819111,-1.096120465664297,1.8547159067025218,0.8784118084350745,0.8618764577175568,0.9801975891998179,0.9890715952582038,,,,-0.06444491257360711,-0.5546599569752266,0.02179227069770951,0.04612339483602706,0.06006523403675803,0.13343321742566688,0.10817402477303073,0.309486768782349,0.3219749928822039,0.33000312066721027,0.16502691571053174,0.11772484101652864,0.00818548407402834,0.027704979130463336,-0.02394974876422498,0.006109559247579907,0.017802740919530113,0.1055658482861007,0.10971163341330833,0.058844999844852024,0.054073841495975064,-0.2273677069721457,-0.3217445255958878,-0.13764640650677684,0.06482236906561863,-0.0032211032567320426,-0.44367420659611695,71.0
598,3931030.0,Brian Jackson,Brian,Jackson,CB,DB,D,Oklahoma,2010,300.0,23.0,38.0,107.0,,Cary,NC        ,USA,202,73,0.3613861386138614,4.65,35.5,20.0,120.0,6.76,4.22,0.8888888888888888,0.0,0.0,0.022222222222222223,1.1555555555555554,0.15555555555555556,0.0,1.0,0.12222222222222222,0.0,0.0,2.1555555555555554,3.0444444444444443,0.7555555555555555,0.0,0.0,0.01888888888888889,0.9822222222222221,0.1322222222222222,0.0,0.85,0.10388888888888888,0.0,0.0,1.832222222222222,2.5877777777777777,27129870.285714287,9630885.857142856,38478494.28571428,36.6,0.15,26.9,29.8,38.4,47.9,59.0,67.0,71.2,70.0,61.9,49.2,38.5,29.4,48.8,53.7,62.5,71.4,79.2,86.3,92.3,92.3,84.0,72.9,61.0,50.3,0.9831895281337012,1.13255751096651,-0.5273946060520978,1.6521133369306562,-0.16401596194621082,1.341669676557905,-0.33113811757840533,-0.812502443092013,0.4284369219246424,0.21757372536605107,-0.5186818198313148,-0.4190241899480052,1.693905036081234,2.647661739341393,-0.20411409141229386,-0.7014973079376604,-0.6281605580021986,-0.10295486893807597,-0.7956746423440447,-0.5339054362841054,0.18301897086974492,0.20163767134556873,0.14804157670271695,-0.512844577586988,-0.4333429996748157,1.628397459302783,2.5282274734674677,-0.26195743786015807,-0.7046741446819111,-0.648184353803947,-0.14846023723224694,-0.7992726677933508,-0.5527869859498546,0.10599382894157887,0.12359581224830721,0.7226362766974029,1.5472928808603619,1.2046668278069548,-0.3808582915664995,-0.5707934266813449,-0.25249302899827564,-0.236398194217803,-0.057746672529911634,0.1574003438033669,0.48906096952717226,0.5670008767772824,0.6798972562377867,0.6124476134058193,0.32038008690481373,0.0034370677208847553,-0.1959164892778924,-0.26890931595518514,-0.03170872296040556,0.04639400100169293,0.14311554063882206,0.20636600643816888,0.22792973542128667,0.2812816247948741,0.7877658694799475,0.8894932044802794,0.36586913547276406,0.1312673248458069,-0.004966526574267333,-0.06910178118687432,,
858,,Chris Chancellor,Chris,Chancellor,CB,DB,D,Clemson,2010,300.0,24.0,39.0,110.0,,,,,177,69,0.3898305084745763,4.49,34.0,14.0,115.0,6.85,4.07,0.9622641509433962,0.0,0.0,0.0,0.0,0.16981132075471697,0.0,2.2641509433962264,0.1509433962264151,0.09433962264150944,0.0,2.0,2.9622641509433962,0.8660377358490566,0.0,0.0,0.0,0.0,0.15283018867924528,0.0,2.0377358490566038,0.13584905660377358,0.0849056603773585,0.0,1.8,2.6660377358490566,26644243.692307692,7223851.769230769,22409336.5,48.36,0.11,30.0,32.6,39.2,47.1,56.2,64.5,68.1,67.7,61.0,48.9,39.6,32.2,51.7,55.7,63.3,71.8,79.5,86.8,90.0,88.7,82.6,72.7,63.7,53.7,-1.8021372764265446,-1.4251348679661955,1.3584882136091088,-0.05525730501610801,-0.6883097043810666,-0.11444160550151032,-1.2342420746104223,-0.38644280958187327,-0.6034322844009071,0.3576952490359149,-0.5186818198313148,-0.4190241899480052,-0.3814730871971234,-0.2902412959939561,-0.06800643982578183,-0.7014973079376604,-0.0453438586225121,0.14080484085322853,-0.4831155691791837,-0.5339054362841054,0.05032531432068216,0.1511919968354822,0.38516385700250216,-0.512844577586988,-0.4333429996748157,-0.37523124311402756,-0.2840815058959056,-0.03876039066486983,-0.7046741446819111,-0.022266967752692154,0.15843542705723435,-0.48272842699553464,-0.5527869859498546,0.07530144510684679,0.17725680577036315,0.6678647964778106,0.5669020662954799,0.09739664479197979,0.3927428179878492,-0.5923047196228359,0.013220855082209862,0.003317093464234631,0.02079459851453504,0.06153183829256516,0.12130805735075993,0.2093423934509854,0.19748029258460792,0.2705411221959256,0.203865208509102,-0.030849264267808898,-0.07775218891625384,-0.009371807755242559,0.19330152872882858,0.207531768018145,0.22023110969684778,0.2567660855142012,0.2722615236742783,0.3668341728525751,0.3316870412736953,0.20801875003473197,0.13107422681517433,0.10565649328841768,0.26421921375100627,0.21089110001622935,,
869,,Chris Cook,Chris,Cook,CB,DB,D,Virginia,2010,34.0,7.0,8.0,19.0,MIN,,,,212,74,0.3490566037735849,4.45,38.0,7.0,132.0,6.88,4.23,0.8461538461538461,0.0,0.0,0.02564102564102564,1.1282051282051282,0.1794871794871795,0.02564102564102564,3.1025641025641026,0.14102564102564102,0.0,0.0,2.8205128205128207,3.6666666666666665,0.7615384615384615,0.0,0.0,0.023076923076923078,1.0153846153846153,0.16153846153846155,0.023076923076923078,2.7923076923076926,0.12692307692307692,0.0,0.0,2.5384615384615388,3.3,19954018.92857143,5577041.357142857,14381669.142857144,47.68,0.85,24.7,26.6,34.6,44.2,53.7,62.6,66.5,65.1,57.1,46.2,36.7,28.2,42.2,45.8,54.2,64.3,71.9,80.4,84.1,82.3,74.7,65.0,55.9,45.2,2.0973202499577996,1.7719806056996863,-1.3448519110847394,-0.4820999655027991,0.7098069421118822,-1.8132381012374947,1.8363113792984354,-0.24442293174515864,0.49722820234635057,0.13596448630558108,-0.5186818198313148,-0.4190241899480052,2.0131939781240575,2.57812557282458,0.024374319169588515,0.22672624316868484,0.3411932022366524,0.056631779920240204,-0.7956746423440447,-0.5339054362841054,0.7502478983157392,0.5835834926362247,0.16088238329901236,-0.512844577586988,-0.4333429996748157,2.0726409272594513,2.623178385753666,0.05555560079412997,0.24962683788059603,0.3753800647004728,0.07272422278636222,-0.7992726677933508,-0.5527869859498546,0.7787024963855939,0.6119496651614618,-0.08669337287847019,-0.10384780361652618,-0.45576219665204293,0.34801078104082905,-0.19434580020525158,-0.44106417253926516,-0.5103585229972745,-0.4308177099910311,-0.2859914941840922,-0.20704275709246572,-0.06247805387700013,-0.05150910801057959,-0.11596186786743426,-0.3010325978723161,-0.3394262521660469,-0.3892762535060277,-0.38013967661230313,-0.5438010199083163,-0.5901001787132932,-0.6569584883381973,-0.6882353971614247,-0.8508104454015191,-0.7282384422859961,-0.8382543006466935,-1.0034913912017998,-1.1938399006097893,-0.8803605216710523,-0.513428480522006,-0.48909110299152864,0.4152372724911979,79.0
1051,3915870.0,Cornelius Brown,Cornelius,Brown,CB,DB,D,UTEP,2010,300.0,26.0,41.0,113.0,,Perris,CA        ,USA,198,71,0.35858585858585856,4.59,31.5,11.0,118.0,6.87,4.24,0.8541666666666666,0.0,0.0,0.020833333333333332,0.1875,0.14583333333333334,0.0,2.5625,0.10416666666666667,0.0,0.0,1.8541666666666667,2.7083333333333335,0.5979166666666667,0.0,0.0,0.014583333333333332,0.13124999999999998,0.10208333333333333,0.0,1.79375,0.07291666666666667,0.0,0.0,1.2979166666666666,1.8958333333333333,,,,10.54,0.27,32.5,37.1,42.9,50.7,60.0,68.0,70.9,69.7,63.3,52.0,40.1,32.5,57.7,63.1,70.3,78.6,87.8,95.5,94.7,92.4,87.6,78.2,66.2,57.1,0.537537239404062,-0.1462886784998428,-0.7130552489459521,1.0118493462006148,-1.5621326084391596,-0.8424972465312179,-0.6923797003912121,-0.2917628910240621,0.5660194827680527,0.15126621862941916,-0.5186818198313148,-0.4190241899480052,1.5641939033763363,0.1864617205568518,-0.29693750821118353,-0.7014973079376604,0.09220523180944752,-0.2561943215349818,-0.7956746423440447,-0.5339054362841054,-0.07407498869406422,-0.004681276762330035,-0.19029074709788968,-0.512844577586988,-0.4333429996748157,1.171687975663657,0.09171487214402484,-0.5883802811705611,-0.7046741446819111,-0.15084352372370552,-0.4458692119975287,-0.7992726677933508,-0.5527869859498546,-0.40294410473176306,-0.3508540503127958,,,,-2.0951478251537727,-0.5062595478568718,0.22750624546969805,0.38857380581036643,0.3840479770950985,0.4929401130911747,0.6204012953044625,0.7100642701078012,0.6332117436261894,0.5678511145523553,0.5016254532981432,0.3234428329486873,-0.024041143297327285,0.018435782409036695,0.6588399804996569,0.8037415059790176,0.8949923389545752,1.1135674298067681,1.4987743320070575,1.8554485090565727,1.2636742119560387,0.9084230504371018,0.9696274720208484,0.8099543611166103,0.5134652696077409,0.4908839812193324,-1.624677490341175,60.0
1091,,Crezdon Butler,Crezdon,Butler,CB,DB,D,Clemson,2010,164.0,19.0,31.0,79.0,PIT,,,,191,72,0.3769633507853403,4.43,39.5,17.0,121.0,7.08,4.23,1.0754716981132075,0.0,0.0,0.0,0.0,0.20754716981132076,0.0,4.584905660377358,0.1509433962264151,0.0,0.03773584905660377,2.207547169811321,3.2830188679245285,0.9679245283018868,0.0,0.0,0.0,0.0,0.1867924528301887,0.0,4.126415094339622,0.13584905660377358,0.0,0.033962264150943396,1.9867924528301888,2.9547169811320755,26644243.692307692,7223851.769230769,22409336.5,48.36,0.11,30.0,32.6,39.2,47.1,56.2,64.5,68.1,67.7,61.0,48.9,39.6,32.2,51.7,55.7,63.3,71.8,79.5,86.8,90.0,88.7,82.6,72.7,63.7,53.7,-0.24235426587280692,0.4931344162333336,0.50538611492223,-0.6955212957461494,1.234100684546738,0.6136140355281974,-0.15051732617200198,0.702376253832932,0.49722820234635057,0.5738827426979902,-0.5186818198313148,-0.4190241899480052,-0.3814730871971234,-0.2902412959939561,0.2922785202561623,-0.7014973079376604,1.0246032163581063,0.14080484085322853,-0.7956746423440447,0.38277368965995484,0.2273694113335829,0.3480845529590347,0.6038382938634046,-0.512844577586988,-0.4333429996748157,-0.37523124311402756,-0.2840815058959056,0.329071976025229,-0.7046741446819111,1.0784328676067025,0.15843542705723435,-0.7992726677933508,0.4081164852204627,0.253225413856011,0.3751973042430956,0.6678647964778106,0.5669020662954799,0.09739664479197979,0.3927428179878492,-0.5923047196228359,0.013220855082209862,0.003317093464234631,0.02079459851453504,0.06153183829256516,0.12130805735075993,0.2093423934509854,0.19748029258460792,0.2705411221959256,0.203865208509102,-0.030849264267808898,-0.07775218891625384,-0.009371807755242559,0.19330152872882858,0.207531768018145,0.22023110969684778,0.2567660855142012,0.2722615236742783,0.3668341728525751,0.3316870412736953,0.20801875003473197,0.13107422681517433,0.10565649328841768,0.26421921375100627,0.21089110001622935,-0.6584020763679457,69.0
1354,,David Pender,David,Pender,CB,DB,D,Purdue,2010,300.0,27.0,44.0,116.0,,,,,180,72,0.4,4.37,39.0,8.0,124.0,,,0.52,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.08,0.02,0.0,2.06,2.58,0.494,0.0,0.0,0.0,0.0,0.056999999999999995,0.0,0.0,0.076,0.019,0.0,1.9569999999999999,2.451,17215096.714285713,4346795.428571428,15304331.92857143,39.35,2.34,15.0,17.9,25.4,37.1,47.0,58.5,62.5,60.5,53.4,41.0,31.7,20.1,38.0,42.5,54.6,68.1,77.2,87.2,90.5,88.5,81.6,68.1,54.7,40.1,-1.467898059879315,0.4931344162333336,2.032733044709221,-1.3357852864761812,1.0593361037351194,-1.5705528875609256,0.3913450480472082,,,-0.4868772262039264,-0.5186818198313148,-0.4190241899480052,-0.3814730871971234,-0.2902412959939561,-1.1164356736642387,-0.7014973079376604,-1.089194663481652,-0.46129943501084036,-0.7294121188330942,-0.5339054362841054,0.10150715327532074,-0.08345760240352786,-0.41332179966847454,-0.512844577586988,-0.4333429996748157,-0.37523124311402756,-0.2840815058959056,-1.0766607186754313,-0.7046741446819111,-1.096120465664297,-0.41626168177425854,-0.7284371010192617,-0.5527869859498546,0.22484743944642185,0.029810540339400372,-0.39560319355040124,-0.6049299503481866,-0.3921846896524407,-0.1999566715601679,0.6069498618652899,-1.2724914872427193,-1.2551881668664628,-1.3340423270021633,-1.1368244805924608,-1.0870229398003108,-0.6490379665321274,-0.6739826094985506,-0.7997748502872217,-0.7800382090546878,-0.9337226733033954,-0.9263867096952936,-1.13094461104785,-0.8696779361478963,-0.8559774942904389,-0.6184007038091844,-0.2094346459391079,-0.06761551959866023,0.43527621129873684,0.4308346126228807,0.17015905812108983,-0.036636422225960474,-0.4833926325315263,-0.6330665873332382,-0.9090804247961836,,
1558,,Devin McCourty,Devin,McCourty,CB,DB,D,Rutgers,2010,27.0,4.0,5.0,14.0,NWE,,,,193,71,0.36787564766839376,4.38,36.0,16.0,126.0,6.7,4.07,1.7115384615384615,0.0,0.0,0.0,0.0,0.11538461538461539,0.038461538461538464,2.019230769230769,0.23076923076923078,0.0,0.019230769230769232,2.8653846153846154,4.576923076923077,1.6259615384615382,0.0,0.0,0.0,0.0,0.10961538461538461,0.03653846153846154,1.9182692307692306,0.21923076923076923,0.0,0.01826923076923077,2.7221153846153845,4.348076923076922,21768323.0,4905925.785714285,9983185.357142856,48.93,1.79,23.0,25.2,31.8,41.0,50.3,60.0,65.3,63.7,56.1,44.5,36.3,27.8,39.3,43.0,52.4,63.9,73.9,82.5,86.9,85.2,77.9,65.7,54.7,43.3,-0.019528121507987255,-0.1462886784998428,-0.09713534230650739,-1.2290746213545107,0.010748618865407775,0.3709288218516281,0.752586630860015,-1.096542198765438,-0.6034322844009071,1.7885515772801,-0.5186818198313148,-0.4190241899480052,-0.3814730871971234,-0.2902412959939561,-0.5876482091747393,0.6908380187218576,-0.15826041203275562,0.8182953312894765,-0.7956746423440447,-0.06675165094722849,0.7885249146279687,1.1423366515298352,2.016149636345917,-0.512844577586988,-0.4333429996748157,-0.37523124311402756,-0.2840815058959056,-0.5068034982801555,0.8063024110420586,-0.08522392362651629,0.9591035059778199,-0.7992726677933508,-0.03589072768676188,0.953636872419761,1.330591105380777,0.11793322893815555,-0.3771948015025256,-0.758846528223299,0.43023879013461613,0.3111695839197881,-0.5867782380027571,-0.6302161668382934,-0.705712158646593,-0.6694655162273009,-0.6535998647352533,-0.4344428765363492,-0.23825115845697134,-0.3240788625169338,-0.4304935738675516,-0.5337154667686418,-0.43224509000116956,-0.417216463498009,-0.7688112715975504,-0.815693052536326,-0.8304685187187562,-0.7386354762374578,-0.5552651903815722,-0.3689177404436529,-0.28302790109125303,-0.45452585845399573,-0.6571658236781575,-0.790722611220191,-0.6330665873332382,-0.6455577130756162,2.0256962957799134,94.0
1559,,Devin Ross,Devin,Ross,CB,DB,D,Arizona,2010,300.0,28.0,46.0,118.0,,,,,183,70,0.3825136612021858,4.64,40.0,16.0,119.0,7.07,,0.8571428571428571,0.0,0.0,0.0,0.0,0.10204081632653061,0.02040816326530612,1.4489795918367347,0.08163265306122448,0.0,0.02040816326530612,2.2857142857142856,3.142857142857143,0.7714285714285714,0.0,0.0,0.0,0.0,0.09183673469387756,0.01836734693877551,1.3040816326530613,0.07346938775510203,0.0,0.01836734693877551,2.057142857142857,2.8285714285714287,18165290.0,5561235.571428572,14057091.07142857,12.01,0.0,41.6,44.2,48.4,54.7,63.5,71.7,75.7,74.6,70.5,59.2,48.0,40.8,64.9,68.2,73.9,81.5,90.8,99.1,98.9,96.9,94.1,84.2,73.0,64.4,-1.1336588433320856,-0.7857117732330192,0.8733758123622133,1.5454026718089764,1.4088652653583567,0.3709288218516281,-0.5117589089848088,0.6550362945540285,,0.15694971920684472,-0.5186818198313148,-0.4190241899480052,-0.3814730871971234,-0.2902412959939561,-0.7150488171158035,0.03729286539187965,-0.42116565350121943,-0.44744293191887535,-0.7956746423440447,-0.0381503987837463,0.2940483569618179,0.2620474696109276,0.18210902277452112,-0.512844577586988,-0.4333429996748157,-0.37523124311402756,-0.2840815058959056,-0.699357294108312,0.054871535316818945,-0.40889075263005054,-0.4405617396739972,-0.7992726677933508,-0.03311470052100958,0.32023573974855307,0.2887022965071118,-0.2884354777376973,-0.11028553842430687,-0.47812775092352267,-1.9984476864594791,-0.6514607752119363,1.0075050664801553,0.996423285289819,0.9240192155256666,0.9722826406451851,1.0800924355249784,1.239398825430721,1.3801799454117543,1.2962605958256068,1.433744480463839,1.1463148006773236,0.8245933774817121,0.7877791102874364,1.2174861226246512,1.2146428118709705,1.2420123997156929,1.478968003108011,1.942092214536978,2.4714268550720186,2.0965138112891966,1.7602661184940374,2.059746690788225,1.5782793078382749,1.1914145415380586,1.0920451673318778,,
1609,,Dominique Franks,Dominique,Franks,CB,DB,D,Oklahoma,2010,135.0,14.0,23.0,68.0,ATL,,,,194,71,0.36597938144329895,4.46,33.5,10.0,117.0,7.32,4.33,0.8,0.0,0.0,0.025,0.975,0.15,0.05,3.725,0.0625,0.0,0.0,1.575,2.375,0.68,0.0,0.0,0.02125,0.82875,0.1275,0.0425,3.16625,0.053125,0.0,0.0,1.3387499999999999,2.01875,27129870.285714287,9630885.857142856,38478494.28571428,36.6,0.15,26.9,29.8,38.4,47.9,59.0,67.0,71.2,70.0,61.9,49.2,38.5,29.4,48.8,53.7,62.5,71.4,79.2,86.3,92.3,92.3,84.0,72.9,61.0,50.3,0.09188495067442258,-0.1462886784998428,-0.22285919953806405,-0.37538930038112867,-0.8630742851926853,-1.0851824602077873,-0.8730004917976155,1.8385352765266407,1.1851410065633836,0.0478265081202735,-0.5186818198313148,-0.4190241899480052,1.9533273014910284,2.188614390070245,-0.25715604386880236,1.1085386167197129,0.6281573794293123,-0.6098238275278415,-0.7956746423440447,-0.5339054362841054,-0.3122127116080075,-0.20929510959661007,-0.014119466599071463,-0.512844577586988,-0.4333429996748157,1.8788510471048847,2.088804195441941,-0.31310203082123494,1.0528301648707064,0.5724415510155066,-0.6359175478901415,-0.7992726677933508,-0.5527869859498546,-0.3640494459067144,-0.26657301290481195,0.7226362766974029,1.5472928808603619,1.2046668278069548,-0.3808582915664995,-0.5707934266813449,-0.25249302899827564,-0.236398194217803,-0.057746672529911634,0.1574003438033669,0.48906096952717226,0.5670008767772824,0.6798972562377867,0.6124476134058193,0.32038008690481373,0.0034370677208847553,-0.1959164892778924,-0.26890931595518514,-0.03170872296040556,0.04639400100169293,0.14311554063882206,0.20636600643816888,0.22792973542128667,0.2812816247948741,0.7877658694799475,0.8894932044802794,0.36586913547276406,0.1312673248458069,-0.004966526574267333,-0.06910178118687432,-0.33631027171020256,72.0
1722,,Earl Thomas,Earl,Thomas,CB,DB,D,Texas,2010,14.0,2.0,3.0,8.0,SEA,,,,208,70,0.33653846153846156,4.43,,21.0,113.0,,,1.4074074074074074,0.0,0.0,0.0,0.0,0.37037037037037035,0.07407407407407407,5.518518518518518,0.2777777777777778,0.0,0.0,3.5925925925925926,5.0,1.4074074074074074,0.0,0.0,0.0,0.0,0.37037037037037035,0.07407407407407407,5.518518518518518,0.2777777777777778,0.0,0.0,3.5925925925925926,5.0,27308844.14285714,9755747.07142857,58306708.85714286,34.64,0.04,41.5,44.8,51.3,58.6,66.7,72.3,74.4,74.6,69.4,60.6,50.6,42.3,61.5,65.2,72.2,79.8,86.5,92.1,95.6,97.0,90.5,81.8,71.4,62.7,1.6516679612281602,-0.7857117732330192,-2.1748140262905165,-0.6955212957461494,,1.5843548902344742,-1.5954836574232292,,,1.2077658259664215,-0.5186818198313148,-0.4190241899480052,-0.3814730871971234,-0.2902412959939561,1.846841403572698,1.980037395258448,1.4550305852753318,1.2172619534352669,-0.7956746423440447,-0.5339054362841054,1.4088556075610876,1.4020388239733446,1.5470780287181476,-0.512844577586988,-0.4333429996748157,-0.37523124311402756,-0.2840815058959056,2.3173345836278805,2.3585141944076176,1.8120486265880842,1.5212977735575872,-0.7992726677933508,-0.5527869859498546,1.7827857871770145,1.777599267278664,0.742821874457937,1.598149155890233,2.5709606354939014,-0.5097918098255576,-0.6299494822704452,0.9989336508646556,1.0477908469359694,1.208731323061784,1.439641605010345,1.5003814780123077,1.3252368614290317,1.1778760574281641,1.2962605958256068,1.2913374068690806,1.3063176832912249,1.1038908147001303,0.926817061108834,0.9536809999545146,0.9729361613462923,1.0781418154673874,1.2647676670348686,1.3066699162440925,1.273691182264205,1.4421398403845707,1.779195964450857,1.4559883542401404,1.2709493291496083,1.031897065789749,0.952048726730326,1.7036044911221702,91.0
2179,,Jamar Wall,Jamar,Wall,CB,DB,D,Texas Tech,2010,196.0,20.0,32.0,84.0,DAL,,,,204,70,0.3431372549019608,4.52,,15.0,,,,0.82,0.0,0.0,0.0,0.0,0.18,0.0,0.9,0.06,0.0,0.0,2.88,3.7,0.697,0.0,0.0,0.0,0.0,0.153,0.0,0.765,0.051,0.0,0.0,2.448,3.145,24246734.0,5095345.142857143,13098246.57142857,21.09,0.88,26.4,30.1,37.0,45.7,55.9,64.2,67.7,66.6,58.8,47.9,35.9,27.1,54.1,58.9,66.7,75.4,83.8,90.6,92.8,91.3,84.5,75.2,63.6,54.1,1.206015672498521,-0.7857117732330192,-1.7373091318015377,0.2648746903489032,,0.1282436081750589,,,,0.08601963200057332,-0.5186818198313148,-0.4190241899480052,-0.3814730871971234,-0.2902412959939561,0.029270499396343068,-0.7014973079376604,-0.6742639685501439,-0.6310415978874131,-0.7956746423440447,-0.5339054362841054,0.8009922856553806,0.6040448759196528,0.022366768143830755,-0.512844577586988,-0.4333429996748157,-0.37523124311402756,-0.2840815058959056,-0.0369212288314193,-0.7046741446819111,-0.692977964989982,-0.6563227376386117,-0.7992726677933508,-0.5527869859498546,0.692535867603947,0.5056698484978346,0.39746124677235445,-0.30004383850776106,-0.5441984149344125,-1.4011434284022095,-0.17821233049913326,-0.29535010707577325,-0.2107144133947275,-0.19519389685769245,-0.10623804635133831,0.0819059596175723,0.16642337545183017,0.13523294243581216,0.107020626399888,-0.08094893868041639,-0.14513703756345278,-0.4752139264963106,-0.4821008405479945,0.37951690943715977,0.46535219524446797,0.5479722781934587,0.7103667971985027,0.9076838219671637,1.017033538091102,0.8869134408291329,0.7001947449120715,0.44972445999333144,0.425791887755778,0.25424937151673677,0.2438314389813002,-1.1952217507975174,64.0
