fms_id,espn_id,fms_college_id,full_name,first_name,last_name,position,position_group,section,college,draft_year,selection_number,position_rank,position_group_rank,section_rank,drafting_team,home_city,home_state,home_country,college_weight_pounds,college_height_inches
2457,,70,Jesse Palmer,Jesse,Palmer,QB,QB,O,Florida,2001,125.0,7.0,7.0,40.0,NYG,,,,231,74
2464,,80,Jevaris Johnson,Jevaris,Johnson,TE,TE,O,Georgia,2001,300.0,16.0,16.0,81.0,,,,,257,77
2479,4035286.0,293,Jimmy Williams,Jimmy,Williams,CB,DB,D,Vanderbilt,2001,196.0,15.0,26.0,44.0,BUF,Nashville,TN        ,USA,188,70
2533,,70,John Capel,John,Capel,WR,WR,O,Florida,2001,300.0,29.0,29.0,82.0,,,,,177,71
2544,,54,John Howell,John,Howell,S,DB,D,Colorado State,2001,117.0,7.0,19.0,31.0,TAM,,,,204,72
2594,,106,Jonathan Beasley,Jonathan,Beasley,QB,QB,O,Kansas State,2001,300.0,13.0,13.0,83.0,,,,,227,72
2682,,110,Josh Booty,Josh,Booty,QB,QB,O,LSU,2001,172.0,9.0,9.0,50.0,SEA,,,,221,74
2703,,177,Josh Heupel,Josh,Heupel,QB,QB,O,Oklahoma,2001,177.0,10.0,10.0,52.0,MIA,,,,215,74
2798,,184,Justin Kurpeikis,Justin,Kurpeikis,DE,DL,D,Penn State,2001,300.0,8.0,11.0,64.0,,,,,252,75
2800,,166,Justin McCareins,Justin,McCareins,WR,WR,O,Northern Illinois,2001,124.0,13.0,13.0,39.0,TEN,,,,209,74
2808,,136,Justin Smith,Justin,Smith,DE,DL,D,Missouri,2001,300.0,9.0,12.0,65.0,,,,,267,76
2855,,132,Karon Riley,Karon,Riley,DE,DL,D,Minnesota,2001,103.0,4.0,5.0,27.0,CHI,,,,264,74
2884,,48,Keith Adams,Keith,Adams,OLB,LB,D,Clemson,2001,232.0,6.0,13.0,49.0,TEN,,,,219,71
2929,,180,Ken Lucas,Ken,Lucas,CB,DB,D,Ole Miss,2001,40.0,3.0,6.0,8.0,SEA,,,,200,72
2924,,176,Ken-Yon Rambo,Ken-Yon,Rambo,WR,WR,O,Ohio State,2001,229.0,22.0,22.0,62.0,OAK,,,,196,73
2941,,80,Kendrell Bell,Kendrell,Bell,ILB,LB,D,Georgia,2001,39.0,2.0,2.0,7.0,PIT,,,,234,73
2945,,40,Kendrick Rogers,Kendrick,Rogers,OT,OL,O,Central Missouri,2001,300.0,2.0,4.0,84.0,,,,,311,77
2952,,109,Kenneth Grant,Kenneth,Grant,CB,DB,D,Kentucky,2001,300.0,20.0,39.0,66.0,,,,,204,70
2956,,102,Kenny Bryant,Kenny,Bryant,CB,DB,D,Jackson State,2001,300.0,21.0,40.0,67.0,,,,,190,71
2958,,252,Kenny Clark,Kenny,Clark,WR,WR,O,UCF,2001,300.0,30.0,30.0,85.0,,,,,225,73
2982,4039278.0,214,Keon Moore,Keon,Moore,CB,DB,D,Southern Mississippi,2001,300.0,22.0,41.0,68.0,,Leander,TX        ,USA,193,71
2992,,185,Kevan Barlow,Kevan,Barlow,RB,RB,O,Pittsburgh,2001,80.0,8.0,8.0,28.0,SFO,,,,235,73
3014,,77,Kevin Jordan,Kevin,Jordan,OG,OL,O,Fresno State,2001,300.0,3.0,5.0,86.0,,,,,308,77
3016,,100,Kevin Kasper,Kevin,Kasper,WR,WR,O,Iowa,2001,190.0,18.0,18.0,53.0,DEN,,,,199,72
3053,,308,Khori Ivy,Khori,Ivy,WR,WR,O,West Virginia,2001,300.0,31.0,31.0,87.0,,,,,195,74
3072,,146,Koren Robinson,Koren,Robinson,WR,WR,O,NC State,2001,9.0,2.0,2.0,4.0,SEA,,,,211,73
3119,,224,LaDainian Tomlinson,LaDainian,Tomlinson,RB,RB,O,TCU,2001,5.0,1.0,1.0,2.0,SDG,,,,221,70
3142,,123,Lamont Jordan,Lamont,Jordan,RB,RB,O,Maryland,2001,49.0,5.0,5.0,19.0,NYJ,,,,234,70
3168,,185,Latef Grim,Latef,Grim,WR,WR,O,Pittsburgh,2001,300.0,32.0,32.0,88.0,,,,,188,71
3324,,178,Marcellus Rivers,Marcellus,Rivers,TE,TE,O,Oklahoma State,2001,300.0,17.0,17.0,89.0,,,,,247,76
3327,,125,Marcus Bell,Marcus,Bell,DT,DL,D,Memphis,2001,123.0,2.0,7.0,32.0,ARI,,,,319,73
3371,,302,Marcus Williams,Marcus,Williams,WR,WR,O,Washington State,2001,300.0,33.0,33.0,90.0,,,,,230,77
3373,,18,Margin Hooks,Margin,Hooks,WR,WR,O,BYU,2001,300.0,34.0,34.0,91.0,,,,,191,71
3413,,256,Markus Steele,Markus,Steele,OLB,LB,D,USC,2001,300.0,8.0,16.0,69.0,,,,,232,75
3422,,109,Marlon McCree,Marlon,McCree,S,DB,D,Kentucky,2001,233.0,13.0,30.0,50.0,JAX,,,,197,71
3429,,301,Marques Tuiasosopo,Marques,Tuiasosopo,QB,QB,O,Washington,2001,59.0,4.0,4.0,23.0,OAK,,,,223,73
3469,,247,Matt Allen,Matt,Allen,P,P,ST,Troy,2001,300.0,1.0,1.0,1.0,,,,,246,75
3491,,188,Matt Light,Matt,Light,OT,OL,O,Purdue,2001,48.0,1.0,1.0,18.0,NWE,,,,311,77
3527,,128,Maurice Williams,Maurice,Williams,OT,OL,O,Michigan,2001,300.0,3.0,6.0,92.0,,,,,304,77
3551,,316,Michael Bennett,Michael,Bennett,RB,RB,O,Wisconsin,2001,27.0,3.0,3.0,9.0,MIN,,,,207,69
3575,,232,Michael Jameson,Michael,Jameson,S,DB,D,Texas A&M,2001,165.0,10.0,23.0,39.0,CLE,,,,186,71
3588,,125,Michael Stone,Michael,Stone,CB,DB,D,Memphis,2001,54.0,5.0,8.0,11.0,ARI,,,,191,71
3593,,299,Michael Vick,Michael,Vick,QB,QB,O,Virginia Tech,2001,1.0,1.0,1.0,1.0,ATL,,,,210,72
3638,,193,Mike McMahon,Mike,McMahon,QB,QB,O,Rutgers,2001,149.0,8.0,8.0,46.0,DET,,,,207,74
3648,,90,Mike Roberg,Mike,Roberg,TE,TE,O,Idaho,2001,227.0,11.0,11.0,60.0,CAR,,,,256,76
3685,,106,Monty Beisel,Monty,Beisel,DE,DL,D,Kansas State,2001,107.0,5.0,6.0,29.0,KAN,,,,270,76
3686,,105,Moran Norris,Moran,Norris,FB,RB,O,Kansas,2001,115.0,3.0,13.0,36.0,NOR,,,,250,73
3723,,122,Nate Poole,Nate,Poole,WR,WR,O,Marshall,2001,300.0,35.0,35.0,93.0,,,,,198,73
3780,,10,Nijrell Eason,Nijrell,Eason,CB,DB,D,Arizona State,2001,300.0,23.0,42.0,70.0,,,,,201,73
3825,,77,Orlando Huff,Orlando,Huff,OLB,LB,D,Fresno State,2001,104.0,1.0,5.0,28.0,SEA,,,,245,74
3828,,9,Ortege Jenkins,Ortege,Jenkins,QB,QB,O,Arizona,2001,300.0,14.0,14.0,94.0,,,,,234,73
3856,,318,Patrick Chukwurah,Patrick,Chukwurah,OLB,LB,D,Wyoming,2001,157.0,3.0,9.0,37.0,MIN,,,,238,74
3877,,122,Paul Toviessi,Paul,Toviessi,DE,DL,D,Marshall,2001,51.0,1.0,1.0,10.0,DEN,,,,260,78
3879,,26,Paul Zukauskas,Paul,Zukauskas,OG,OL,O,Boston College,2001,203.0,2.0,3.0,56.0,CLE,,,,307,77
3929,,109,Quentin McCord,Quentin,McCord,WR,WR,O,Kentucky,2001,236.0,23.0,23.0,63.0,ATL,,,,191,70
3937,,80,Quincy Carter,Quincy,Carter,QB,QB,O,Georgia,2001,53.0,3.0,3.0,21.0,DAL,,,,225,74
3940,,106,Quincy Morgan,Quincy,Morgan,WR,WR,O,Kansas State,2001,33.0,7.0,7.0,13.0,CLE,,,,211,73
3952,,11,Quinton Caver,Quinton,Caver,ILB,LB,D,Arkansas,2001,55.0,3.0,3.0,12.0,PHI,,,,227,76
3979,,255,Randy Black,Randy,Black,S,DB,D,UNLV,2001,300.0,20.0,43.0,71.0,,,,,205,72
3981,,11,Randy Garner,Randy,Garner,DE,DL,D,Arkansas,2001,300.0,10.0,13.0,72.0,,,,,277,76
3997,,120,Rashad Holman,Rashad,Holman,CB,DB,D,Louisville,2001,179.0,14.0,24.0,41.0,SFO,,,,186,71
4032,,176,Reggie Germany,Reggie,Germany,WR,WR,O,Ohio State,2001,214.0,20.0,20.0,58.0,BUF,,,,183,73
4041,,126,Reggie Wayne,Reggie,Wayne,WR,WR,O,Miami,2001,30.0,6.0,6.0,10.0,IND,,,,198,72
4042,,178,Reggie White,Reggie,White,RB,RB,O,Oklahoma State,2001,300.0,17.0,23.0,95.0,,,,,228,72
4045,,129,Renaldo Hill,Renaldo,Hill,CB,DB,D,Michigan State,2001,202.0,16.0,27.0,45.0,ARI,,,,178,71
4069,,129,Richard Newsome,Richard,Newsome,S,DB,D,Michigan State,2001,300.0,21.0,44.0,73.0,,,,,203,71
4073,,80,Richard Seymour,Richard,Seymour,DT,DL,D,Georgia,2001,300.0,4.0,14.0,74.0,,,,,299,78
4076,,42,Richmond Flowers,Richmond,Flowers,WR,WR,O,Chattanooga,2001,300.0,36.0,36.0,96.0,,,,,195,71
4077,,54,Rick Crowell,Rick,Crowell,OLB,LB,D,Colorado State,2001,188.0,5.0,11.0,42.0,MIA,,,,242,75
4109,,48,Robert Carswell,Robert,Carswell,S,DB,D,Clemson,2001,244.0,14.0,31.0,51.0,SDG,,,,214,72
4112,,232,Robert Ferguson,Robert,Ferguson,WR,WR,O,Texas A&M,2001,41.0,9.0,9.0,17.0,GNB,,,,205,73
4120,,12,Robert Kilow,Robert,Kilow,WR,WR,O,Arkansas State,2001,300.0,37.0,37.0,97.0,,,,,171,70
4138,,48,Rod Gardner,Rod,Gardner,WR,WR,O,Clemson,2001,15.0,3.0,3.0,5.0,WAS,,,,219,74
4146,,15,Rodney Crayton,Rodney,Crayton,CB,DB,D,Auburn,2001,300.0,24.0,45.0,75.0,,,,,178,68
4156,,180,Romaro Miller,Romaro,Miller,QB,QB,O,Ole Miss,2001,300.0,15.0,15.0,98.0,,,,,205,72
4162,,232,Ron Edwards,Ron,Edwards,DT,DL,D,Texas A&M,2001,300.0,5.0,15.0,76.0,,,,,293,75
4176,,15,Ronney Daniels,Ronney,Daniels,WR,WR,O,Auburn,2001,300.0,38.0,38.0,99.0,,,,,212,73
4197,3916925.0,15,Rudi Johnson,Rudi,Johnson,RB,RB,O,Auburn,2001,100.0,10.0,11.0,32.0,CIN,Ewa Beach,HI        ,USA,227,70
4206,,218,Russell Stewart,Russell,Stewart,TE,TE,O,Stanford,2001,300.0,18.0,18.0,100.0,,,,,251,76
4266,,101,Sage Rosenfels,Sage,Rosenfels,QB,QB,O,Iowa State,2001,109.0,6.0,6.0,35.0,WAS,,,,228,76
4293,,126,Santana Moss,Santana,Moss,WR,WR,O,Miami,2001,16.0,4.0,4.0,6.0,NYJ,,,,184,70
4317,,199,Sean Brewer,Sean,Brewer,TE,TE,O,San Jose State,2001,66.0,3.0,3.0,25.0,CIN,,,,255,76
4344,,157,Sedrick Hodge,Sedrick,Hodge,OLB,LB,D,North Carolina,2001,300.0,9.0,17.0,77.0,,,,,244,76
4354,,18,Setema Gali,Setema,Gali,DE,DL,D,BYU,2001,300.0,11.0,16.0,78.0,,,,,251,76
4358,,106,Shad Meier,Shad,Meier,TE,TE,O,Kansas State,2001,90.0,4.0,4.0,31.0,TEN,,,,256,77
4384,,25,Shaunard Harts,Shaunard,Harts,S,DB,D,Boise State,2001,212.0,12.0,29.0,48.0,KAN,,,,200,72
4387,,3,Shawn Draper,Shawn,Draper,OG,OL,O,Alabama,2001,156.0,1.0,2.0,47.0,MIA,,,,303,75
4388,,123,Shawn Forte,Shawn,Forte,S,DB,D,Maryland,2001,300.0,22.0,46.0,79.0,,,,,204,73
4391,,214,Shawn Mills,Shawn,Mills,WR,WR,O,Southern Mississippi,2001,300.0,39.0,39.0,101.0,,,,,180,72
4429,,127,Sly Johnson,Sly,Johnson,WR,WR,O,Miami (OH),2001,300.0,40.0,40.0,102.0,,,,,181,69
4430,,75,Snoop Minnis,Snoop,Minnis,WR,WR,O,Florida State,2001,77.0,12.0,12.0,27.0,KAN,,,,171,73
4491,,313,Steve Neal,Steve,Neal,WR,WR,O,Western Michigan,2001,300.0,41.0,41.0,103.0,,,,,190,73
4497,,290,Steve Smith,Steve,Smith,WR,WR,O,Utah,2001,74.0,11.0,11.0,26.0,CAR,,,,184,69
4534,,129,T.J. Turner,T.J.,Turner,ILB,LB,D,Michigan State,2001,300.0,9.0,18.0,80.0,,,,,273,75
4579,,75,Tay Cody,Tay,Cody,CB,DB,D,Florida State,2001,67.0,7.0,11.0,17.0,SDG,,,,181,69
4621,,182,Terrence Carroll,Terrence,Carroll,S,DB,D,Oregon State,2001,300.0,23.0,47.0,81.0,,,,,212,72
4672,,26,Tim Hasselbeck,Tim,Hasselbeck,QB,QB,O,Boston College,2001,300.0,16.0,16.0,104.0,,,,,211,73
4696,,10,Todd Heap,Todd,Heap,TE,TE,O,Arizona State,2001,31.0,1.0,1.0,11.0,BAL,,,,252,77
4703,,53,Tom Ashworth,Tom,Ashworth,OG,OL,O,Colorado,2001,300.0,4.0,7.0,105.0,,,,,293,78
4721,,3,Tony Dixon,Tony,Dixon,S,DB,D,Alabama,2001,56.0,4.0,9.0,13.0,DAL,,,,213,73
4737,,184,Tony Stewart,Tony,Stewart,TE,TE,O,Penn State,2001,147.0,8.0,8.0,45.0,PHI,,,,256,77
4743,,177,Torrance Marshall,Torrance,Marshall,ILB,LB,D,Oklahoma,2001,72.0,4.0,4.0,20.0,GNB,,,,249,74
4767,,226,Travis Henry,Travis,Henry,RB,RB,O,Tennessee,2001,58.0,6.0,6.0,22.0,BUF,,,,223,69
4773,,75,Travis Minor,Travis,Minor,RB,RB,O,Florida State,2001,85.0,9.0,10.0,30.0,MIA,,,,197,70
4941,,188,Vinny Sutherland,Vinny,Sutherland,WR,WR,O,Purdue,2001,136.0,15.0,15.0,43.0,ATL,,,,192,69
5003,,218,Willie Howard,Willie,Howard,DT,DL,D,Stanford,2001,57.0,1.0,2.0,14.0,MIN,,,,295,75
5004,,132,Willie Middlebrooks,Willie,Middlebrooks,CB,DB,D,Minnesota,2001,24.0,1.0,2.0,3.0,DEN,,,,200,74
5071,,256,Zeke Moreno,Zeke,Moreno,ILB,LB,D,USC,2001,139.0,6.0,8.0,35.0,SDG,,,,248,74
26,,230,Aaron Humphrey,Aaron,Humphrey,DE,DL,D,Texas,2000,300.0,3.0,5.0,20.0,,,,,254,75
38,,128,Aaron Shea,Aaron,Shea,FB,RB,O,Michigan,2000,110.0,2.0,12.0,33.0,CLE,,,,253,76
51,,178,Adam Davis,Adam,Davis,OG,OL,O,Oklahoma State,2000,300.0,1.0,3.0,65.0,,,,,309,76
83,,176,Ahmed Plummer,Ahmed,Plummer,CB,DB,D,Ohio State,2000,300.0,6.0,10.0,21.0,,,,,191,71
94,,110,Al Jackson,Al,Jackson,OG,OL,O,LSU,2000,300.0,2.0,4.0,66.0,,,,,304,75
192,,122,Andre O'Neal,Andre,O'Neal,ILB,LB,D,Marshall,2000,300.0,3.0,7.0,22.0,,,,,235,73
229,,308,Anthony Becht,Anthony,Becht,TE,TE,O,West Virginia,2000,27.0,2.0,2.0,11.0,NYJ,,,,270,78
250,,11,Anthony Lucas,Anthony,Lucas,WR,WR,O,Arkansas,2000,114.0,16.0,16.0,35.0,GNB,,,,194,75
251,,238,Anthony Malbrough,Anthony,Malbrough,CB,DB,D,Texas Tech,2000,130.0,3.0,6.0,15.0,CLE,,,,184,69
269,,109,Anthony White,Anthony,White,RB,RB,O,Kentucky,2000,300.0,18.0,24.0,67.0,,,,,195,72
291,,233,Antonio Wilson,Antonio,Wilson,OLB,LB,D,Texas A&M-Commerce,2000,300.0,5.0,8.0,23.0,,,,,245,74
306,,129,Aric Morris,Aric,Morris,S,DB,D,Michigan State,2000,135.0,4.0,7.0,16.0,TEN,,,,211,69
323,,203,Arturo Freeman,Arturo,Freeman,S,DB,D,South Carolina,2000,300.0,5.0,11.0,24.0,,,,,188,72
325,,134,Ashley Cooper,Ashley,Cooper,S,DB,D,Mississippi State,2000,300.0,6.0,12.0,25.0,,,,,208,70
346,,100,Austin Wheatley,Austin,Wheatley,TE,TE,O,Iowa,2000,158.0,6.0,6.0,44.0,NOR,,,,254,76
370,,308,Barrett Green,Barrett,Green,OLB,LB,D,West Virginia,2000,50.0,3.0,3.0,8.0,DET,,,,233,72
377,,100,Bashir Yamini,Bashir,Yamini,WR,WR,O,Iowa,2000,300.0,22.0,22.0,68.0,,,,,191,75
422,,129,Bill Burke,Bill,Burke,QB,QB,O,Michigan State,2000,300.0,11.0,11.0,69.0,,,,,206,76
459,,316,Bobby Myers,Bobby,Myers,S,DB,D,Wisconsin,2000,300.0,7.0,13.0,26.0,,,,,183,73
465,548155.0,203,Boo Williams,Boo,Williams,RB,RB,O,South Carolina,2000,300.0,19.0,25.0,70.0,,Ewa Beach,HI        ,USA,222,71
505,,177,Brandon Daniels,Brandon,Daniels,WR,WR,O,Oklahoma,2000,300.0,23.0,23.0,71.0,,,,,211,70
524,,232,Brandon Jennings,Brandon,Jennings,S,DB,D,Texas A&M,2000,300.0,8.0,14.0,27.0,,,,,198,72
550,,184,Brandon Short,Brandon,Short,ILB,LB,D,Penn State,2000,105.0,1.0,5.0,12.0,NYG,,,,252,75
593,,18,Brian Gray,Brian,Gray,CB,DB,D,BYU,2000,300.0,7.0,15.0,28.0,,,,,214,73
650,,126,Bubba Franks,Bubba,Franks,TE,TE,O,Miami,2000,14.0,1.0,1.0,7.0,GNB,,,,265,78
727,,18,Carlos Nuno,Carlos,Nuno,TE,TE,O,BYU,2000,300.0,9.0,9.0,72.0,,,,,263,76
741,,295,Casey Crawford,Casey,Crawford,TE,TE,O,Virginia,2000,300.0,10.0,10.0,73.0,,,,,244,78
770,,256,Chad Morton,Chad,Morton,RB,RB,O,USC,2000,166.0,14.0,18.0,48.0,NOR,,,,182,68
772,,122,Chad Pennington,Chad,Pennington,QB,QB,O,Marshall,2000,18.0,1.0,1.0,8.0,NYJ,,,,229,75
776,,184,Chafie Fields,Chafie,Fields,WR,WR,O,Penn State,2000,300.0,24.0,24.0,74.0,,,,,196,73
798,,252,Charles Lee,Charles,Lee,WR,WR,O,UCF,2000,242.0,21.0,21.0,62.0,GNB,,,,202,73
856,,195,Chris Chaloupka,Chris,Chaloupka,QB,QB,O,Sam Houston State,2000,300.0,12.0,12.0,75.0,,,,,216,74
862,,232,Chris Cole,Chris,Cole,WR,WR,O,Texas A&M,2000,70.0,10.0,10.0,21.0,DEN,,,,191,72
863,,146,Chris Coleman,Chris,Coleman,WR,WR,O,NC State,2000,300.0,25.0,25.0,76.0,,,,,211,72
866,,60,Chris Combs,Chris,Combs,DT,DL,D,Duke,2000,300.0,3.0,6.0,29.0,,,,,286,77
873,,188,Chris Daniels,Chris,Daniels,WR,WR,O,Purdue,2000,300.0,26.0,26.0,77.0,,,,,217,75
878,,83,Chris Edwards,Chris,Edwards,OLB,LB,D,Georgia Tech,2000,300.0,6.0,9.0,30.0,,,,,226,77
916,,120,Chris Redman,Chris,Redman,QB,QB,O,Louisville,2000,75.0,2.0,2.0,22.0,BAL,,,,222,75
950,,11,Chrys Chukwuma,Chrys,Chukwuma,RB,RB,O,Arkansas,2000,300.0,20.0,26.0,78.0,,,,,232,73
1031,,203,Corey Atkins,Corey,Atkins,OLB,LB,D,South Carolina,2000,300.0,7.0,10.0,31.0,,,,,237,72
1045,,75,Corey Simon,Corey,Simon,DT,DL,D,Florida State,2000,6.0,1.0,2.0,3.0,PHI,,,,297,74
1065,,180,Cory Peterson,Cory,Peterson,WR,WR,O,Ole Miss,2000,300.0,27.0,27.0,79.0,,,,,195,74
1074,,184,Courtney Brown,Courtney,Brown,DE,DL,D,Penn State,2000,1.0,1.0,1.0,1.0,CLE,,,,269,77
1100,,104,Curtis Keaton,Curtis,Keaton,RB,RB,O,James Madison,2000,97.0,10.0,11.0,29.0,CIN,,,,214,70
1120,,11,D.J. Cooper,D.J.,Cooper,DT,DL,D,Arkansas,2000,300.0,4.0,7.0,32.0,,,,,277,75
1108,,232,D'Andre Hardeman,D'Andre,Hardeman,FB,RB,O,Texas A&M,2000,300.0,7.0,27.0,80.0,,,,,238,70
1174,,53,Damen Wheeler,Damen,Wheeler,CB,DB,D,Colorado,2000,300.0,8.0,16.0,33.0,,,,,179,69
1177,,93,Damian Gregory,Damian,Gregory,DT,DL,D,Illinois State,2000,300.0,5.0,8.0,34.0,,,,,307,74
1197,,75,Dan Kendra,Dan,Kendra,FB,RB,O,Florida State,2000,300.0,8.0,28.0,81.0,,,,,251,72
1229,,92,Danny Clark,Danny,Clark,ILB,LB,D,Illinois,2000,300.0,4.0,11.0,35.0,,,,,245,74
1232,,253,Danny Farmer,Danny,Farmer,WR,WR,O,UCLA,2000,103.0,14.0,14.0,31.0,PIT,,,,217,75
1238,,232,Dante' Hall,Dante',Hall,RB,RB,O,Texas A&M,2000,153.0,13.0,16.0,41.0,KAN,,,,191,68
1277,,70,Darrell Jackson,Darrell,Jackson,WR,WR,O,Florida,2000,300.0,28.0,28.0,82.0,,,,,197,72
1283,,101,Darren Davis,Darren,Davis,RB,RB,O,Iowa State,2000,300.0,21.0,29.0,83.0,,,,,189,68
1285,,106,Darren Howard,Darren,Howard,DE,DL,D,Kansas State,2000,300.0,4.0,9.0,36.0,,,,,281,76
1301,,226,Darwin Walker,Darwin,Walker,DT,DL,D,Tennessee,2000,300.0,6.0,10.0,37.0,,,,,293,74
1317,,25,Dave Stachelski,Dave,Stachelski,TE,TE,O,Boise State,2000,141.0,4.0,4.0,38.0,NWE,,,,250,75
1322,,11,David Barrett,David,Barrett,CB,DB,D,Arkansas,2000,300.0,9.0,17.0,38.0,,,,,199,70
1324,,223,David Byrd,David,Byrd,CB,DB,D,Syracuse,2000,300.0,10.0,18.0,39.0,,,,,202,71
1343,,184,David Macklin,David,Macklin,CB,DB,D,Penn State,2000,300.0,11.0,19.0,40.0,,,,,194,69
1452,,29,Deltha O'Neal,Deltha,O'Neal,CB,DB,D,California,2000,15.0,1.0,1.0,4.0,DEN,,,,193,71
1461,,291,Demario Brown,Demario,Brown,RB,RB,O,Utah State,2000,300.0,22.0,30.0,84.0,,,,,217,72
1476,,9,Dennis Northcutt,Dennis,Northcutt,WR,WR,O,Arizona,2000,32.0,5.0,5.0,14.0,CLE,,,,175,70
1487,,157,Deon Dyer,Deon,Dyer,FB,RB,O,North Carolina,2000,117.0,3.0,14.0,37.0,MIA,,,,260,71
1488,,226,Deon Grant,Deon,Grant,S,DB,D,Tennessee,2000,57.0,2.0,3.0,9.0,CAR,,,,209,74
1586,,83,Dez White,Dez,White,WR,WR,O,Georgia Tech,2000,69.0,9.0,9.0,20.0,CHI,,,,218,73
1589,,128,Dhani Jones,Dhani,Jones,OLB,LB,D,Michigan,2000,300.0,8.0,12.0,41.0,,,,,240,73
1650,,122,Doug Chapman,Doug,Chapman,RB,RB,O,Marshall,2000,88.0,9.0,9.0,27.0,MIN,,,,215,70
1654,,70,Doug Johnson,Doug,Johnson,QB,QB,O,Florida,2000,300.0,13.0,13.0,85.0,,,,,226,74
1696,,300,Dustin Lyman,Dustin,Lyman,ILB,LB,D,Wake Forest,2000,300.0,5.0,13.0,42.0,,,,,259,76
1708,4035396.0,20,Dwight Johnson,Dwight,Johnson,DT,DL,D,Baylor,2000,300.0,7.0,11.0,43.0,,Missouri City,TX        ,USA,285,76
1808,,10,Erik Flowers,Erik,Flowers,DE,DL,D,Arizona State,2000,300.0,5.0,12.0,44.0,,,,,271,76
1810,,53,Erik Olson,Erik,Olson,S,DB,D,Colorado,2000,300.0,9.0,20.0,45.0,,,,,208,73
1815,,70,Erron Kinney,Erron,Kinney,TE,TE,O,Florida,2000,68.0,3.0,3.0,19.0,TEN,,,,272,78
1816,,178,Ethan Howell,Ethan,Howell,CB,DB,D,Oklahoma State,2000,250.0,5.0,9.0,19.0,WAS,,,,186,71
1846,,120,Frank Moreau,Frank,Moreau,RB,RB,O,Louisville,2000,115.0,11.0,13.0,36.0,KAN,,,,231,73
1853,4040875.0,53,Fred Jones,Fred,Jones,OLB,LB,D,Colorado,2000,300.0,9.0,14.0,46.0,,San Jose,CA        ,USA,247,74
1875,,129,Gari Scott,Gari,Scott,WR,WR,O,Michigan State,2000,99.0,13.0,13.0,30.0,PHI,,,,194,72
1968,,129,Greg Randall,Greg,Randall,OT,OL,O,Michigan State,2000,300.0,3.0,5.0,86.0,,,,,333,78
2028,,128,Ian Gold,Ian,Gold,OLB,LB,D,Michigan,2000,40.0,2.0,2.0,6.0,DEN,,,,221,73
2071,,10,J.R. Redmond,J.R.,Redmond,RB,RB,O,Arizona State,2000,76.0,7.0,7.0,23.0,NWE,,,,216,71
2099,,17,Jack Williams,Jack,Williams,S,DB,D,Azusa Pacific,2000,119.0,3.0,5.0,13.0,DEN,,,,206,70
2111,,178,Jacoby Shepherd,Jacoby,Shepherd,CB,DB,D,Oklahoma State,2000,300.0,12.0,21.0,47.0,,,,,195,73
2081,,248,JaJuan Dawson,JaJuan,Dawson,WR,WR,O,Tulane,2000,79.0,12.0,12.0,25.0,CLE,,,,199,73
2170,,226,Jamal Lewis,Jamal,Lewis,RB,RB,O,Tennessee,2000,5.0,1.0,1.0,2.0,BAL,,,,240,72
2191,,299,Jamel Smith,Jamel,Smith,ILB,LB,D,Virginia Tech,2000,300.0,6.0,15.0,48.0,,,,,245,72
2205,,128,James Hall,James,Hall,DE,DL,D,Michigan,2000,300.0,6.0,13.0,49.0,,,,,271,74
2225,,109,James Whalen,James,Whalen,TE,TE,O,Kentucky,2000,157.0,5.0,5.0,43.0,TAM,,,,228,74
2229,4244849.0,122,James Williams,James,Williams,WR,WR,O,Marshall,2000,175.0,19.0,19.0,51.0,SEA,Palm Coast,FL        ,USA,180,71
2261,,173,Jarious Jackson,Jarious,Jackson,QB,QB,O,Notre Dame,2000,214.0,9.0,9.0,59.0,DEN,,,,226,72
2296,,108,Jason Gavadza,Jason,Gavadza,TE,TE,O,Kent State,2000,204.0,8.0,8.0,56.0,PIT,,,,249,75
2316,,86,Jason Thomas,Jason,Thomas,OG,OL,O,Hampton,2000,300.0,3.0,6.0,87.0,,,,,300,75
2344,,169,Jay Tant,Jay,Tant,TE,TE,O,Northwestern,2000,164.0,7.0,7.0,46.0,ARI,,,,255,75
2363,,80,Jeff Harris,Jeff,Harris,CB,DB,D,Georgia,2000,300.0,13.0,22.0,50.0,,,,,190,72
2374,,87,Jeff Ulbrich,Jeff,Ulbrich,ILB,LB,D,Hawaii,2000,300.0,7.0,16.0,51.0,,,,,249,72
2450,,29,Jerry DeLoach,Jerry,DeLoach,DT,DL,D,California,2000,300.0,8.0,14.0,52.0,,,,,314,75
2452,,75,Jerry Johnson,Jerry,Johnson,DT,DL,D,Florida State,2000,300.0,9.0,15.0,53.0,,,,,293,72
2453,,308,Jerry Porter,Jerry,Porter,WR,WR,O,West Virginia,2000,47.0,7.0,7.0,16.0,OAK,,,,221,74
2491,,11,Joe Dean Davenport,Joe,Dean,TE,TE,O,Arkansas,2000,300.0,11.0,11.0,88.0,,,,,268,79
2496,,83,Joe Hamilton,Joe,Hamilton,QB,QB,O,Georgia Tech,2000,234.0,10.0,10.0,61.0,TAM,,,,192,70
2523,,103,Joey Hamilton,Joey,Hamilton,WR,WR,O,Jacksonville State,2000,300.0,29.0,29.0,89.0,,,,,201,73
2539,,299,John Engelberger,John,Engelberger,DE,DL,D,Virginia Tech,2000,35.0,2.0,3.0,5.0,SFO,,,,260,76
