fms_id,espn_id,fms_college_id,fms_city_id,full_name,first_name,last_name,position,position_group,section,college,conference,draft_year,selection_number,position_rank,position_group_rank,section_rank,drafting_team,home_city,home_state,home_country,college_weight_pounds,college_height_inches,hw_ratio,forty,vertical,bench,broad,threecone,shuttle,rushing_games,rushing_rec_td,rushing_rec_yards,rushing_receptions,rushing_rush_att,rushing_rush_td,rushing_rush_yds,rushing_scrim_plays,rushing_scrim_tds,rushing_scrim_yds,rushing_seasons,rb_college_weight_pounds_zscore,rb_college_height_inches_zscore,rb_college_weight_pounds_zscore,rb_hw_ratio_zscore,rb_forty_zscore,rb_vertical_zscore,rb_bench_zscore,rb_broad_zscore,rb_threecone_zscore,rb_shuttle_zscore,rb_rushing_games_zscore,rb_rushing_rec_td_zscore,rb_rushing_rec_yards_zscore,rb_rushing_receptions_zscore,rb_rushing_rush_att_zscore,rb_rushing_rush_td_zscore,rb_rushing_rush_yds_zscore,rb_rushing_scrim_plays_zscore,rb_rushing_scrim_tds_zscore,rb_rushing_scrim_yds_zscore,rb_rushing_seasons_zscore,rb_max_madden_zscore,rb_rushing_rec_td_pg_zscore,rb_rushing_rec_yards_pg_zscore,rb_rushing_receptions_pg_zscore,rb_rushing_rush_att_pg_zscore,rb_rushing_rush_td_pg_zscore,rb_rushing_rush_yds_pg_zscore,rb_rushing_scrim_plays_pg_zscore,rb_rushing_scrim_tds_pg_zscore,rb_rushing_scrim_yds_pg_zscore,rb_football_spending_zscore,rb_coaches_salaries_zscore,rb_ticket_sales_zscore,rb_ann_rain_inch_zscore,rb_ann_snow_inch_zscore,rb_min_jan_zscore,rb_min_feb_zscore,rb_min_mar_zscore,rb_min_apr_zscore,rb_min_may_zscore,rb_min_jun_zscore,rb_min_jul_zscore,rb_min_aug_zscore,rb_min_sep_zscore,rb_min_oct_zscore,rb_min_nov_zscore,rb_min_dec_zscore,rb_max_jan_zscore,rb_max_feb_zscore,rb_max_mar_zscore,rb_max_apr_zscore,rb_max_may_zscore,rb_max_jun_zscore,rb_max_jul_zscore,rb_max_aug_zscore,rb_max_sep_zscore,rb_max_oct_zscore,rb_max_nov_zscore,rb_max_dec_zscore,rb_max_aug_zscore,rb_rushing_rush_td_pg_cf_scaled_zscore,rb_rushing_rush_yds_pg_cf_scaled_zscore,rb_rushing_scrim_plays_pg_cf_scaled_zscore,rb_rushing_scrim_tds_pg_cf_scaled_zscore,rb_rushing_scrim_yds_pg_cf_scaled_zscore,max_madden
980,,126,2116.0,Clinton Portis,Clinton,Portis,RB,RB,O,Miami,acc,2002,51.0,5.0,5.0,19.0,DEN,,,,204,71,0.3480392156862745,4.42,,,,,,29,3,272,21,440,20,2523,461,23,2795,3,-0.7522692378829413,0.2562227652734124,-0.7522692378829413,0.9846568020624548,-1.2338638973576432,,,,,,-0.8554020768743598,0.12080154463964184,-0.5708374675877812,-0.8276781928803644,-0.24634940805760758,-0.4127535535755634,-0.09560276246858437,-0.3571502008358556,-0.36170047556183643,-0.23120759218352768,-0.4637074951918119,1.781929298365041,0.45608887246608815,-0.34382071064002007,-0.7202098490508014,0.43695859993264824,0.014024891146562695,0.6387865645439087,0.2942932955755547,0.10965189839125222,0.48567786595578477,-1.5313810869996538,-1.652986068403476,-1.3915361419934473,0.7392587140390553,-0.6636915361747358,2.5788114927428984,2.5675525892731628,2.6122714810244405,2.711924574474503,2.4479949279222897,1.9620836436089286,1.7204762085173195,1.8165796189359105,2.313503961976285,2.851691275795277,3.0282636301462893,2.8625553228576286,2.1086157772882372,2.0232956749338404,1.9031586320463802,1.766197868852098,1.4609771680348242,0.88499953509301,0.5671253982063607,0.7007659817140518,1.3050549843425774,1.8800716101359465,2.089303606647624,2.218261545072623,0.7007659817140518,0.06373559606169302,0.7120800081464078,0.3599722734640917,0.16926262535347644,0.5632248038762466,93.0
1175,,290,2912.0,Dameon Hunter,Dameon,Hunter,RB,RB,O,Utah,mountain_west,2002,300.0,18.0,25.0,78.0,,,,,219,71,0.3242009132420091,4.68,30.5,,113.0,,,21,0,66,7,346,10,1735,353,10,1801,2,0.3147841131783645,0.2562227652734124,0.3147841131783645,-0.311207484287468,1.1332559884143303,-1.281948076056637,,-0.8850822528687524,,,-1.632973261889949,-0.9521604894911092,-1.190036104281972,-1.2216275966008552,-0.6904740523678837,-1.16961201820438,-0.7874720057445338,-0.8301151565298822,-1.2808436350848855,-1.000359807101254,-1.554662182540406,,-0.9661947130048169,-1.1358956481513347,-1.1970794750423028,0.7167677451798002,-0.6401849832273803,0.46921961341160934,0.4801303738623017,-0.8108960799637729,0.1119182681123331,-0.5564528542625993,-0.44732303169274024,-0.6356468721366245,-0.8798704731274137,2.1568037452962616,-0.2583663215419553,-0.10760574692278368,-0.08198779424234792,-0.4072830800621722,-0.4098323413844099,-0.1835730991938429,0.3549068553742301,0.23035826825786282,-0.17225061591094332,-0.31208791533435637,-0.4511193195950668,-0.4195829984074695,-0.778690262053322,-0.7000699778987198,-0.6646637619208591,-0.9833537228027167,-0.8342179350298795,-0.29305829708084835,0.45378634441236987,0.24248186530967103,-0.5201328912265275,-0.8226719410925939,-1.005480282900204,-0.8648853703597563,0.24248186530967103,-0.7840075530681881,0.1739994150414106,0.16147348880421775,-0.9584950614290313,-0.16808570886659463,
1180,3116129.0,169,985.0,Damien Anderson,Damien,Anderson,RB,RB,O,Northwestern,big_10,2002,300.0,19.0,26.0,79.0,,Ewa Beach,HI        ,USA,211,70,0.33175355450236965,4.56,33.5,27.0,112.0,6.93,4.02,43,0,502,58,953,38,4485,1011,38,4987,4,-0.25431100738766527,-0.3183704147226997,-0.25431100738766527,0.0993585826460661,0.04073911805803296,-0.286853278779862,1.6581477348893707,-1.0614285039135916,-0.6452305028900163,-1.6010714331555043,0.5053474969029211,-0.9521604894911092,0.12050081609990752,0.2134738026666471,2.1774372146144314,0.9495916827563068,1.6270462924900613,2.051467629087428,0.6988493238878357,1.4649510145565692,0.6272471921567819,,-0.9661947130048169,-0.0523252608053149,0.042063964863109954,1.9371935803528921,0.6087824191552168,1.3084817224031215,1.8443554841162062,0.37287160590257573,1.1755572281079498,,,,-0.2186518249616741,1.0132298492313598,-1.005886224706827,-0.9366484261911762,-0.9469344988482904,-0.8354096208809315,-0.7872812260098235,-0.5315174358645635,-0.2572449236209463,-0.1775272219164927,-0.39583700651455683,-0.5545673423917372,-0.7096493220526287,-0.9266549300635942,-1.2573752106810012,-1.2779935030637695,-1.2970379335695077,-1.2986692723044155,-1.069622560985235,-0.8406063035841932,-0.8496127742185039,-0.912394108029368,-1.0510966368466312,-1.1158941188202183,-1.1237522786791017,-1.1732000619029939,-0.912394108029368,0.8376016701853685,1.6285414678352668,2.214758999846092,0.5953110312962073,1.5084881865372335,
1315,,302,2721.0,Dave Minnich,Dave,Minnich,RB,RB,O,Washington State,pac_12,2002,300.0,20.0,27.0,80.0,,,,,218,71,0.3256880733944954,4.66,33.5,12.0,117.0,,,20,2,224,27,357,10,1569,384,12,1793,2,0.2436472231076108,0.2562227652734124,0.2436472231076108,-0.23036457468031638,0.9511698433549515,-0.286853278779862,-1.62979400841313,-0.17969724868939574,,,-1.7301696600168976,-0.23685246673727517,-0.7151167615747771,-0.6588427341430112,-0.6385020195230642,-1.16961201820438,-0.933221110292513,-0.6943566970251153,-1.1394369951582626,-1.0065501669798675,-1.554662182540406,,0.4086794196170581,-0.11257987580259358,0.043482831397352956,1.011606940861199,-0.5672154203164405,0.30785454198081796,0.9667160187720962,-0.45126231018155066,0.24878907908567344,-0.8683960092970818,-0.7513475446112162,-1.0160574933459352,-0.9504461423098709,0.13392723166885123,-0.3263226763751255,-0.43238535323411276,-0.6884446790809974,-1.2880005354607622,-1.7578640721894567,-2.3147321613020018,-2.5331938455260947,-2.2924890228205563,-1.9872460219873331,-1.455205214319151,-1.000495574817386,-0.7238261574011441,-0.9002610426571772,-0.8979889933662024,-1.086246543019958,-1.5887595778459782,-1.7758364388512977,-2.0684412272583548,-1.038511197208486,-0.6557550028429163,-1.2004301903022838,-1.4346138772198103,-1.616552261091176,-1.2462219625316555,-0.6557550028429163,-0.5398459131989312,0.37282470794039135,1.0467788270296596,-0.4195971357173702,0.3189533966497299,
1453,,10,3243.0,Delvon Flowers,Delvon,Flowers,RB,RB,O,Arizona State,,2002,300.0,21.0,28.0,82.0,,,,,200,71,0.355,4.67,35.5,15.0,117.0,,,23,1,115,10,268,16,1553,278,17,1668,2,-1.0368167981659562,0.2562227652734124,-1.0368167981659562,1.363049173676632,1.042212915884641,0.37654325273798805,-0.9722056597526297,-0.17969724868939574,,,-1.4385804656360517,-0.5945064781141922,-1.0427509916702469,-1.1372098672321787,-1.0590030125402405,-0.7154969394270901,-0.9472692167549688,-1.1585630424285118,-0.7859203953417052,-1.1032745400832034,-1.554662182540406,,-0.36842335099530604,-0.9000249914042845,-1.0732885107503913,-0.318535285394621,0.03240403142997761,-0.11512925599138095,-0.481156527262973,-0.047125364874438205,-0.35416913366860325,0.44089914615201464,-0.07659438496534926,-0.6665874589877196,-2.1550289231133632,-0.6636915361747358,0.8034517227263284,0.8069052497959588,0.7034235812044284,0.693613739186066,0.7359946297998798,0.7587761459560232,1.4065522192890232,1.4238009987680116,1.2218762902057037,0.8772159411851772,0.5075961061850599,0.5208049475729802,1.5767436121463712,1.5878738409053785,1.7115300951831534,2.0941260403338644,2.5791491413227563,3.0751915611063825,3.192813477767108,2.955523834423605,2.997501923506657,2.2752841105514396,1.685207621069722,1.4312477271859365,2.955523834423605,-0.40916269665721516,-0.6561739867517743,-0.990498612095709,-0.49620173541499285,-0.8877985300755188,
1470,,247,3294.0,Demontray Carter,Demontray,Carter,RB,RB,O,Troy,,2002,300.0,22.0,29.0,83.0,,,,,191,70,0.36649214659685864,4.52,33.0,16.0,120.0,7.38,4.36,11,4,194,24,160,8,801,184,12,995,1,-1.6770488088027398,-0.3183704147226997,-1.6770488088027398,1.9877690916819286,-0.32343317206073285,-0.4527024116593245,-0.753009543532463,0.34934150444512174,1.5534228711087772,0.6358404799419983,-2.6049372431594353,0.47845555601655887,-0.8052913203166495,-0.7432604635116877,-1.569273880471196,-1.3209837111301435,-1.6075302204903925,-1.5702177260881276,-1.1394369951582626,-1.6240385648715634,-2.6456168698889995,,4.033347587438365,0.7048851415669039,1.05848835484798,0.3024041678238732,0.12931222565162107,0.08987220494962703,0.4633880209950683,0.974698161612295,0.2771111190783195,-1.632536635733067,-1.5703447494366227,-1.428573611395209,0.7611851355326342,-0.6636915361747358,0.4466808598521848,0.4479383165044896,0.444933761437135,0.4489700015753464,0.5068292355630215,0.5993016583152754,0.5432612489112084,0.6382437584322163,0.6563342433847993,0.4153503658377854,0.30292652090615596,0.4193905612417551,0.7257481479193851,0.7645307365606516,0.8779459598281164,0.933764818167612,1.0195934943685347,0.8518148074261402,0.6804644520003488,0.7007659817140518,0.8902395580768717,0.8219220122493014,0.8277356516727136,0.7578235324993904,0.7007659817140518,-0.33089253487821946,-0.4927181871625726,-0.24013800567361787,0.33814556548743074,-0.3815009340547075,
1419,,253,1911.0,DeShaun Foster,DeShaun,Foster,RB,RB,O,UCLA,pac_12,2002,34.0,4.0,4.0,14.0,CAR,,,,222,73,0.32882882882882886,4.57,35.5,20.0,119.0,6.82,4.16,39,4,548,58,696,39,3087,754,43,3635,4,0.5281947833906256,1.4054091252656367,0.5281947833906256,-0.059631242932893534,0.13178219058773047,0.37654325273798805,0.12377492134820384,0.17299525340028257,-1.1826791054230517,-0.6799900571741779,0.1165619043951266,0.47845555601655887,0.25876847283744525,0.2134738026666471,0.9631815381491019,1.0252775292191885,0.39959299033298346,0.9259862067414573,1.0523659237043932,0.418780195070889,0.6272471921567819,,0.4439326025047984,0.24955369266270025,0.21087270124482219,1.0107815011719161,0.9651454008132948,0.33509725908790117,0.9938562539463477,1.00855287366818,0.37393860623266567,0.15641904551321203,-0.37878223292302765,0.024653438387663925,-1.7555569315272224,-0.6636915361747358,1.5509716258911999,1.4564644624186163,1.2303451368839107,0.901560916155178,0.31810479325031515,-0.31405222544536365,-0.4299031176965095,-0.19263409192295158,0.551117118394864,1.142788647009928,1.2939581969934777,1.4335344245540045,1.4855655266934795,1.2712034161574064,0.9354345208870853,0.4418725609449628,-0.3781214722413814,-1.0065299419185396,-0.9062823011155007,-0.5091040855935124,0.2763127272036269,0.8984147542652028,1.2121196379541308,1.3906800046144578,-0.5091040855935124,1.0514144293972598,0.40075260714763467,1.0744996204233979,1.1129481398900896,0.4480031989381392,
1591,,134,3151.0,Dicenzo Miller,Dicenzo,Miller,RB,RB,O,Mississippi State,sec,2002,300.0,23.0,30.0,85.0,,,,,215,70,0.32558139534883723,4.93,31.0,8.0,107.0,7.25,4.39,41,7,732,49,404,17,2200,453,24,2932,4,0.030236552895349635,-0.3183704147226997,0.030236552895349635,-0.23616365663379185,3.4093328016566145,-1.1160989431771746,-2.506578473293797,-1.9431597591377874,0.9182563408424598,0.8332150605094204,0.3109547006490239,1.55141759014731,0.8118390997875962,-0.039779385439382725,-0.4164396973679261,-0.6398110929642085,-0.37919891167941133,-0.3921846419983761,-0.2909971555985249,-0.12519767926227163,0.6272471921567819,,1.3811513670813111,0.7324831750870262,-0.1455032696636263,-0.7045224385081833,-0.8288379995337124,-0.6517114381482757,-0.6924790901123279,-0.4937706169287927,-0.3897076425509406,-0.6802053242775975,-0.08197502707818448,-0.647328061929197,1.0058017753203743,-0.6636915361747358,0.10689908568633433,0.1658928689183357,0.2659792708290084,0.4367378146948111,0.6146717740274249,0.671790061788342,0.6845270440639426,0.5778162784063872,0.36698714966247686,0.09204446309461146,0.13057318593444853,0.1428058712475053,0.36103580610781955,0.43994355119398,0.5617588740037924,0.6562871346061184,0.7253377119243419,0.7356682605920973,0.6804644520003488,0.7740914403387538,0.7243133875705895,0.5796949958656108,0.5221996625772266,0.4413952964418569,0.7740914403387538,-0.664904314107575,-0.3743068753165274,-0.3926740787086409,-0.26588490424156,-0.051012525390192576,
1774,,101,72.0,Ennis Haywood,Ennis,Haywood,RB,RB,O,Iowa State,big_12,2002,300.0,24.0,31.0,89.0,,,,,218,70,0.3211009174311927,4.76,35.0,12.0,112.0,7.08,4.14,42,0,548,60,572,27,2862,632,27,3410,4,0.2436472231076108,-0.3183704147226997,0.2436472231076108,-0.47972509867983737,1.861600568651862,0.21069411985852554,-1.62979400841313,-1.0614285039135916,0.08765395510958297,-0.8115731108857985,0.40815109877597255,-0.9521604894911092,0.25876847283744525,0.26975228891243147,0.37731498608022696,0.11704737166460831,0.20204149320469844,0.3917109790130199,-0.0788871957085905,0.2446763234848845,0.6272471921567819,,-0.9661947130048169,0.12208118783293342,0.1393576700683333,0.10358397599838341,-0.12939804285080167,-0.0910885729385976,0.1214915519168352,-0.32677369756462743,-0.04900760884346159,-0.6044559848408283,-0.6866424308129265,-0.5375402930863898,-0.4296936318373712,0.4846872922265733,0.23431725099852807,0.14879920542826552,-0.1615231234015148,-0.798713060239323,-1.3264939183318423,-1.676834210739016,-1.5914218778412057,-1.5975730025235075,-1.1586611626915897,-0.7393135725306941,-0.41880306928787103,0.013733015916855499,0.437017543985229,0.40035974810048347,0.05394325131624159,-0.32749737983918353,-0.20156800277486525,0.13834316258845128,0.8504730326913336,0.8107541696511021,0.6247576852668211,0.47770467317774173,0.11810367699932611,0.311578584213125,0.8107541696511021,-0.1988615540711758,-0.18636552372750484,0.009669144028979724,-0.3978153333308209,-0.15185651375800013,
1779,,149,1850.0,Eric Crouch,Eric,Crouch,RB,RB,O,Nebraska,big_10,2002,95.0,8.0,8.0,31.0,STL,,,,195,72,0.36923076923076925,4.47,38.0,,112.0,6.87,4.02,43,2,109,3,648,59,3434,651,61,3543,4,-1.3925012485197248,0.8308159452695245,-1.3925012485197248,2.1366422454382294,-0.778648534709188,1.2057889171353007,,-1.0614285039135916,-0.9383842860898534,-1.6010714331555043,0.5053474969029211,-0.23685246673727517,-1.0607859034186213,-1.334184569092424,0.7363944857353438,2.538994458476822,0.7042612992374941,0.47491777677400604,2.3250256830439997,0.3475910564668338,0.6272471921567819,,-0.3267183722504564,-1.213112696782301,-1.518689222804013,0.41492922314088604,2.105506942119144,0.36244729913694873,0.14020118247715815,1.9265666936021582,-0.0065930366225545834,0.36493766446316844,0.08518192671174504,0.9947000829781342,-0.8216284160350948,0.3981985101712445,-1.3456679988726779,-1.2016002102872605,-1.0761794087319372,-0.9088027421641467,-0.612037101005167,-0.19807077988845645,0.08807146453018005,-0.2530615719487807,-0.7114883814843634,-0.9356064420533351,-1.2697976607106798,-1.3691904340543937,-1.0294299970487728,-1.0246571632653914,-0.8562922987840859,-0.7058760392412213,-0.5105365743412691,-0.07735756724619852,0.13265902532940002,-0.23413361575088393,-0.5367255082771548,-0.6824352473967742,-0.9562002846589966,-1.0920646167600365,-0.23413361575088393,2.4782034187535347,0.6048339728122306,0.37745060049362406,2.317030243194241,0.2217745306974941,
1789,,184,3152.0,Eric McCoo,Eric,McCoo,RB,RB,O,Penn State,big_10,2002,300.0,25.0,32.0,90.0,,,,,214,70,0.32710280373831774,4.55,32.5,14.0,112.0,,,46,9,726,70,497,18,2518,567,27,3244,4,-0.04090033717540408,-0.3183704147226997,-0.04090033717540408,-0.15345899251223985,-0.05030395447165647,-0.618551544538787,-1.1914017759727964,-1.0614285039135916,,,0.7969366912837671,2.2667256129011437,0.7938041880392217,0.5511447201413535,0.022960216683730075,-0.5641252465013268,-0.09999279573810181,0.10705614456754088,-0.0788871957085905,0.11622635600365455,0.6272471921567819,,1.7237764160379818,0.4694447748595259,0.2530432495200888,-0.5004909038582371,-0.9003373379533394,-0.6098865132176647,-0.4324811054830656,-0.48915014880409224,-0.42457420483676345,0.6315077067191668,0.06277462573936644,1.1457242700804116,0.10818889542698709,0.3261245251251373,-0.7935226158531703,-0.9024610992110363,-1.0364117441523537,-0.8354096208809315,-0.7333599567776219,-0.546015116559176,-0.5868651123106576,-0.6609470621231363,-0.7640969439793311,-0.7739534906817481,-0.6557889048739699,-0.6592897297358191,-1.0978135611384412,-1.1909091362580768,-1.3449450677853145,-1.185155674483804,-1.084335350107444,-1.039714669585407,-1.1896299356004736,-1.2790214011528727,-1.515689914264221,-1.3071259738599734,-1.0547602811414116,-1.0109291716170792,-1.2790214011528727,-0.8165868423460948,-0.44733219248985645,-0.23997821849167095,-0.35993393787595285,-0.2331778497832368,
2485,,80,138.0,Joe Burns,Joe,Burns,RB,RB,O,Georgia,sec,2002,300.0,26.0,34.0,95.0,,,,,213,69,0.323943661971831,4.81,31.0,21.0,105.0,,,44,3,681,74,614,31,2634,688,34,3315,4,-0.1120372272461578,-0.8929635947188118,-0.1120372272461578,-0.3251918162012603,2.316815931300317,-1.1160989431771746,0.34297103756837055,-2.295852261227466,,,0.6025438950298698,0.12080154463964184,0.658542349926413,0.6637016926329223,0.5757536569422652,0.41979075751613504,0.0018559761147029202,0.6369520671506633,0.4160360440345898,0.17116579992634928,0.6272471921567819,,-0.028780531671720403,0.43066488503405687,0.44837574512355943,0.17558661556135305,0.05965946105481498,-0.41153995044899516,0.24133155138755621,0.05046452248665439,-0.2549272028174366,0.6042314970690872,0.653199013342074,0.15067880585683502,0.5987925763458155,-0.6348619421562928,0.3022736058316986,0.3453763355640697,0.38528226456775944,0.3878090671726665,0.4663882836388705,0.5703062969260504,0.5432612489112084,0.5929231484128439,0.4985085558998964,0.3114306113846224,0.25983818716322915,0.2810982162446302,0.3990266750465243,0.4478603118126794,0.5521774471606317,0.6058366466858458,0.6959121336799222,0.7522606244255333,0.6615746097013516,0.4991209704961253,0.42564628065928184,0.3757143504898727,0.4630636646877782,0.41705466289896986,0.4991209704961253,0.3602609472595204,-0.10073793599418147,0.6670879599396586,0.3689481143168944,0.10341065406088318,
2592,,12,1591.0,Jonathan Adams,Jonathan,Adams,RB,RB,O,Arkansas State,,2002,300.0,27.0,36.0,97.0,,,,,219,72,0.3287671232876712,4.58,36.5,15.0,120.0,6.97,4.31,42,1,271,30,668,17,3005,698,18,3276,4,0.3147841131783645,0.8308159452695245,0.3147841131783645,-0.06298559281762364,0.2228252631174199,0.7082415184969131,-0.9722056597526297,0.34934150444512174,-0.44979464742345676,0.3068828456629499,0.40815109877597255,-0.5945064781141922,-0.5738432862125102,-0.5744250047743346,0.830889090907743,-0.6398110929642085,0.32759644471289734,0.6807451186038139,-0.7152170753783937,0.14098779551810853,0.6272471921567819,,-0.6388437290472276,-0.7155620418969758,-0.7322317723951249,0.5941309913435173,-0.8590936719601996,0.040694437995744084,0.4413586093276568,-0.9492167606492429,-0.16132046046886,-1.3729904007980482,-1.654170576856378,-1.3965181672463434,0.29661908013743105,-0.6204471451470713,-0.3263226763751255,-0.2187145596082384,-0.062103961952555846,0.2287906377256991,0.3585457451744662,0.4978178934529837,0.5275650494497944,0.44185444834826787,0.07764005594015358,-0.06960848827697551,-0.22490556744469978,-0.2812906534103446,-0.22402357554823277,-0.1379799739710696,0.05394325131624159,0.24007060926387444,0.38694356211352054,0.6029293499246207,0.5293457136083637,0.5724464291208247,0.3260905783555134,0.19723128578610044,-0.059304316669021105,-0.1914611756732101,0.5724464291208247,-1.129201595641965,-0.5319295722061724,-0.2576385065535033,-1.2327844248152058,-0.7331305847184891,
2619,,176,683.0,Jonathan Wells,Jonathan,Wells,RB,RB,O,Ohio State,big_10,2002,99.0,9.0,9.0,32.0,HOU,,,,243,73,0.3004115226337449,4.52,,,,,,47,0,233,26,460,26,2344,486,26,2577,4,2.022069474876454,1.4054091252656367,2.022069474876454,-1.6044128941673954,-0.32343317206073285,,,,,,0.8941330894107158,-0.9521604894911092,-0.6880643939522153,-0.6869819772659034,-0.1518548028852084,0.04136152520172664,-0.2527659535173089,-0.24766757220297905,-0.14959051567190199,-0.39989489887574536,0.6272471921567819,,-0.9661947130048169,-0.9054295563706654,-0.9288030083549688,-0.7187780860739994,-0.4041983116856175,-0.7982580525335916,-0.8366659907850833,-0.5872285963021615,-0.9769706998531841,1.7546787717842882,1.3852285687798511,2.3292383048858816,-0.052148061744809085,0.013803923258672463,-0.9294353255195105,-0.9281015944461414,-0.9668183311380825,-0.7620164995977154,-0.5985567836971172,-0.3865406289184303,-0.4299031176965095,-0.6156264521037639,-0.7114883814843634,-0.866326605751227,-0.8173701564099463,-0.7883625850664693,-0.885064695081695,-0.8346549084166082,-0.7988037377251177,-0.5166867095402029,-0.3339831048747529,-0.12713465874650196,-0.3018073475475579,-0.39911589765646205,-0.3873919548215022,-0.5676961343729203,-0.6112402969705446,-0.7350686581310244,-0.39911589765646205,-0.2727549337087903,-0.6511697610859043,-0.6757440901281007,-0.46861906449277163,-0.8344348428928845,
