fms_id,forty,vertical,bench,broad,threecone,shuttle,defense_ast_tackles,defense_fum_forced,defense_fum_rec,defense_fum_tds,defense_fum_yds,defense_games,defense_int,defense_int_td,defense_int_yards,defense_loss_tackles,defense_pd,defense_sacks,defense_seasons,defense_solo_tackes,defense_tackles,passing_attempts,passing_comp_pct,passing_completions,passing_games,passing_pass_ints,passing_pass_tds,passing_pass_yards,passing_seasons,rushing_games,rushing_rec_td,rushing_rec_yards,rushing_receptions,rushing_rush_att,rushing_rush_td,rushing_rush_yds,rushing_scrim_plays,rushing_scrim_tds,rushing_scrim_yds,rushing_seasons,receiving_games,receiving_rec_td,receiving_rec_yards,receiving_receptions,receiving_rush_att,receiving_rush_td,receiving_rush_yds,receiving_scrim_plays,receiving_scrim_tds,receiving_scrim_yds,receiving_seasons,max_madden
1768,,36.0,11.0,115.0,,4.22,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,138,6,0,0,0,6,2,138,1,
1825,4.63,33.5,17.0,121.0,7.07,4.37,45,1,1,0,0,21,4,0,44,10.0,10,2.0,2,83,128,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1837,,,21.0,,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,14,1450,100,4,1,80,104,15,1530,4,
1841,4.66,36.5,22.0,121.0,7.16,4.11,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,6,629,52,0,0,0,52,6,629,4,69.0
1873,4.97,33.5,,116.0,7.14,4.45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1168,186.8,761,30,20,62,8266,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1877,4.92,31.0,34.0,104.0,7.41,4.53,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0
1889,4.42,37.0,20.0,127.0,7.32,4.15,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,17,2294,168,0,0,0,168,17,2294,4,69.0
1890,4.43,33.5,16.0,121.0,7.15,4.57,48,2,1,0,0,23,0,0,0,22.5,2,8.5,2,99,147,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.0
1917,,,,,,,25,0,1,0,0,12,0,0,0,18.0,2,4.0,2,34,59,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1920,4.57,32.5,24.0,116.0,,,114,3,3,0,0,47,4,1,102,17.0,9,6.0,4,121,235,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0
1925,4.63,35.0,24.0,114.0,7.27,4.42,101,3,2,0,0,49,3,1,84,20.0,6,8.5,4,59,160,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.0
1950,4.37,,,,,,22,0,0,0,0,24,8,0,52,1.5,19,0.0,2,49,71,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0
1954,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,17,1800,142,12,0,29,154,17,1829,2,65.0
1955,5.16,31.0,30.0,109.0,,,74,0,1,0,0,51,1,0,0,21.5,3,9.5,4,75,149,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.0
1982,4.48,36.0,18.0,128.0,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,18,2149,110,0,0,0,110,18,2149,4,72.0
1987,4.52,39.0,8.0,122.0,6.96,4.25,20,2,1,0,0,17,9,1,178,2.5,10,0.0,2,35,55,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,5.2,27.5,31.0,105.0,7.51,4.54,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0
2023,4.59,35.0,7.0,116.0,6.8,4.19,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,15,2133,186,0,0,0,186,15,2133,4,74.0
2040,4.53,,16.0,,,,72,1,0,0,0,48,6,0,27,9.5,36,0.0,4,146,218,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0
2042,4.63,32.5,19.0,110.0,7.32,4.33,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,10,838,58,0,0,0,58,10,838,2,75.0
2044,4.91,28.0,19.0,,7.45,4.43,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,8,905,68,0,1,31,68,9,936,3,67.0
2048,5.15,24.5,20.0,96.0,8.01,4.83,60,2,1,0,0,28,0,0,0,17.5,3,11.0,2,43,103,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.0
2052,4.4,36.5,,133.0,6.81,4.06,27,0,0,0,0,34,4,0,94,2.0,12,0.0,4,88,115,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.0
2057,5.09,27.0,23.0,115.0,7.9,5.02,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0
2066,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,28,2219,135,0,0,0,135,28,2219,4,73.0
2090,4.75,31.5,17.0,113.0,7.19,4.31,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,837,49,1,0,4,50,10,841,3,72.0
2091,4.84,32.0,,,,,34,8,0,0,0,29,0,0,0,28.5,4,15.0,3,44,78,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2100,5.18,27.0,25.0,109.0,7.85,4.66,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0
2120,,,,,,,170,3,3,0,0,47,2,0,8,41.0,5,16.5,4,220,390,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0
2130,4.74,29.0,,112.0,7.19,4.44,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1484,258.6,958,53,34,94,12296,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.0
2141,4.63,37.0,13.0,118.0,7.07,4.23,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,1047,92,3,0,-9,95,4,1038,1,70.0
2145,,,23.0,,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,45,10,1438,136,637,23,2844,773,33,4282,5,0,0,0,0,0,0,0,0,0,0,0,68.0
2146,4.92,32.5,19.0,113.0,7.22,4.59,63,1,1,0,0,39,1,0,1,30.0,11,15.5,4,92,155,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0
2156,,,27.0,,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,40,1,235,23,582,33,3570,605,34,3805,4,0,0,0,0,0,0,0,0,0,0,0,65.0
2168,4.5,34.5,,124.0,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,8,1048,64,2,0,-4,66,8,1044,4,63.0
2169,4.6,39.0,19.0,122.0,7.0,4.44,63,2,0,0,0,29,1,0,3,31.5,6,7.5,3,87,150,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2171,4.63,,,,,,43,2,1,0,0,41,3,1,90,3.5,10,1.0,4,56,99,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2185,4.63,32.5,16.0,119.0,,4.66,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,11,1617,108,7,0,38,115,11,1655,2,
2189,4.3,41.0,16.0,130.0,7.02,4.19,28,0,1,0,0,26,2,0,0,4.5,17,1.0,3,45,73,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0
2228,4.58,36.5,,118.0,7.01,4.25,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,39,8,1437,202,316,19,1540,518,27,2977,4,0,0,0,0,0,0,0,0,0,0,0,
2246,4.69,33.0,18.0,121.0,,,113,6,3,0,0,48,8,1,77,7.5,7,2.5,4,139,252,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0
2271,4.81,31.0,,110.0,7.28,4.33,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,848,196.0,545,37,13,48,7217,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0
2334,,,24.0,,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0
2347,4.47,34.5,14.0,122.0,7.55,4.48,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,15,2505,152,0,0,0,152,15,2505,4,61.0
2354,4.45,37.0,8.0,123.0,7.25,4.59,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,146,6,0,0,0,6,1,146,3,
2357,4.82,31.0,12.0,115.0,7.2,4.45,115,2,2,0,0,34,2,0,27,11.0,4,2.5,3,152,267,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2454,4.93,32.0,23.0,115.0,7.45,4.33,63,3,0,0,0,42,0,0,0,23.0,0,12.5,4,70,133,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0
2493,4.75,29.5,17.0,111.0,,,170,1,1,0,0,34,2,0,13,32.5,8,8.5,4,143,313,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0
2498,,27.0,22.0,109.0,,,64,5,2,1,0,35,1,1,42,35.5,5,22.5,3,65,129,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.0
2515,4.64,,17.0,,,,24,1,0,0,0,34,4,0,8,6.0,25,0.0,3,95,119,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0
2530,4.67,29.5,,120.0,7.09,4.33,72,2,0,0,0,38,5,0,48,4.5,11,1.5,4,71,143,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2563,4.45,,,116.0,,,88,3,1,0,0,33,2,0,9,15.5,10,5.0,3,107,195,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0
2567,4.41,37.5,16.0,120.0,,4.43,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,16,1146,67,5,1,25,72,17,1171,5,66.0
2599,,31.5,16.0,115.0,,,94,3,5,0,0,50,9,1,82,8.0,19,2.0,4,182,276,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2607,5.14,26.5,22.0,108.0,,,80,2,0,0,0,36,0,0,0,14.5,0,4.5,4,42,122,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.0
2629,4.65,37.5,22.0,126.0,,,45,3,0,0,0,35,1,0,0,31.5,1,16.0,3,90,135,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.0
2630,4.51,39.5,13.0,128.0,,,1,0,0,0,0,36,0,0,0,1.0,0,1.0,3,3,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.0
2639,4.62,32.5,23.0,123.0,,4.37,107,3,2,0,0,39,0,0,0,28.5,9,7.5,4,144,251,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2647,4.49,37.0,6.0,125.0,,,13,3,1,0,0,27,6,0,57,2.0,11,0.0,4,48,61,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0
2657,4.47,30.0,21.0,116.0,7.37,4.63,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,35,0,108,15,344,12,1846,359,12,1954,4,0,0,0,0,0,0,0,0,0,0,0,64.0
2659,4.77,27.5,,109.0,7.06,4.36,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,591,130.1,381,19,12,30,5600,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.0
2677,4.63,,28.0,118.0,7.15,4.23,99,11,2,0,0,42,1,0,14,42.0,8,31.5,4,121,220,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.0
2707,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,40,5,571,48,251,16,1491,299,21,2062,3,0,0,0,0,0,0,0,0,0,0,0,88.0
2720,4.63,34.0,22.0,117.0,7.21,4.47,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,7,1067,98,1,0,7,99,7,1074,4,71.0
2747,4.55,31.5,,120.0,7.0,4.31,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,12,1599,125,11,0,65,136,12,1664,4,
2749,4.42,44.0,21.0,141.0,,,67,1,0,0,0,38,13,0,177,12.0,26,1.5,4,141,208,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0
2753,4.54,36.0,14.0,121.0,6.72,4.1,50,2,4,1,0,38,5,2,159,6.0,39,0.0,3,126,176,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0
2766,4.4,40.0,21.0,130.0,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,36,1,304,49,632,30,3539,681,31,3843,3,0,0,0,0,0,0,0,0,0,0,0,72.0
2791,4.5,36.5,25.0,119.0,7.06,4.4,86,7,3,0,0,45,2,1,18,36.0,8,14.0,5,98,184,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2799,4.5,37.5,,134.0,6.9,4.09,51,1,0,0,0,31,3,1,49,4.5,24,0.5,3,79,130,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0
2820,4.92,32.0,15.0,108.0,7.08,4.47,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,1049,70,0,0,0,70,7,1049,2,65.0
2823,4.67,36.5,19.0,122.0,7.21,4.25,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,637,51,0,0,0,51,8,637,4,70.0
2829,5.05,33.5,23.0,111.0,7.66,4.58,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0
2843,4.49,34.0,21.0,123.0,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,39,0,177,16,471,27,2616,487,27,2793,4,0,0,0,0,0,0,0,0,0,0,0,65.0
2871,,,8.0,,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,191,24,0,0,0,24,0,191,1,68.0
2879,4.75,33.0,17.0,117.0,7.27,4.51,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,577,51,8,2,75,59,7,652,1,
2880,4.6,30.0,14.0,117.0,7.28,4.23,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,24,3463,275,8,0,27,283,24,3490,4,70.0
2917,4.6,32.5,18.0,117.0,7.15,4.32,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,16,2665,177,0,0,0,177,16,2665,3,71.0
2930,4.43,43.0,18.0,133.0,6.85,4.14,30,0,0,0,0,37,3,0,28,5.5,20,0.0,4,92,122,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.0
2932,4.95,31.0,22.0,113.0,7.37,4.42,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6,476,44,0,0,0,44,6,476,4,62.0
2935,,,25.0,,,,149,3,1,0,0,44,2,0,37,22.0,2,7.5,4,136,285,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2938,,,,,,,17,2,1,0,0,27,2,0,0,4.0,15,0.0,3,58,75,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0
3008,5.08,31.0,32.0,115.0,7.63,4.62,43,1,3,0,0,36,0,0,0,22.0,4,13.5,4,40,83,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.0
3050,4.52,34.5,22.0,118.0,,,94,2,0,0,0,41,3,0,50,7.0,13,3.0,4,95,189,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0
3057,4.95,31.5,,111.0,7.55,4.46,93,1,3,0,0,43,0,0,0,21.0,7,12.5,4,57,150,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0
3079,4.45,36.5,19.0,127.0,6.94,4.08,45,3,2,0,0,45,3,0,70,6.5,35,1.0,4,127,172,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0
3103,4.91,29.5,,106.0,7.51,4.53,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1264,217.6,722,44,29,64,8865,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.0
3110,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,519,214.2,350,29,14,50,5406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0
3115,4.91,30.0,25.0,118.0,7.71,4.78,38,0,0,0,0,33,1,0,-2,20.5,5,14.5,4,44,82,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0
3141,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0
3235,4.75,33.5,13.0,119.0,7.09,4.29,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,10,1622,125,12,2,66,137,12,1688,3,64.0
3242,,33.0,21.0,120.0,7.27,4.34,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,43,2,403,43,610,25,2855,653,27,3258,4,0,0,0,0,0,0,0,0,0,0,0,
3249,4.52,38.0,15.0,129.0,7.01,4.1,12,1,0,0,0,22,1,0,24,3.0,9,1.0,2,52,64,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0
3268,4.64,33.5,16.0,116.0,6.89,4.09,57,3,0,0,0,30,9,1,244,1.0,16,0.5,4,82,139,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.0
3284,,32.0,,117.0,,,54,0,1,0,0,33,6,1,39,7.0,7,1.0,3,59,113,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0
3298,4.73,33.0,25.0,113.0,7.4,,85,9,3,1,0,36,0,0,0,32.5,4,17.0,4,91,176,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.0
3299,4.63,34.5,17.0,114.0,7.45,4.3,103,0,0,0,0,29,2,0,1,14.0,13,1.0,4,87,190,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3396,4.37,,18.0,,,,7,0,0,0,0,27,1,1,42,5.0,11,1.0,4,32,39,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0
3402,4.77,36.0,12.0,,,4.46,110,2,3,1,0,49,8,0,112,10.0,18,2.5,4,114,224,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0
3439,4.48,35.0,,125.0,,,27,1,1,1,0,22,2,0,5,5.0,4,0.0,2,79,106,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0
3440,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,17,2413,132,3,0,0,135,17,2413,2,80.0
3450,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3459,,42.0,,136.0,6.63,4.01,93,1,1,0,0,47,5,1,60,6.5,13,0.5,4,127,220,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3532,,28.0,27.0,108.0,7.77,4.69,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0
3536,4.66,36.0,,122.0,6.89,4.13,89,8,4,1,0,37,1,1,2,41.0,4,20.0,4,73,162,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0
3539,4.33,36.5,17.0,119.0,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,11,961,60,13,2,97,73,13,1058,3,76.0
3562,5.23,28.0,21.0,105.0,7.88,4.81,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0
3598,4.83,30.0,10.0,118.0,7.1,4.46,78,1,2,0,0,37,4,0,19,9.0,12,0.5,4,121,199,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3625,4.45,40.5,13.0,130.0,7.12,4.12,33,0,2,1,0,36,4,0,0,6.5,11,3.5,4,64,97,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3657,4.47,33.5,22.0,,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,38,1,297,54,455,24,2676,509,25,2973,4,0,0,0,0,0,0,0,0,0,0,0,64.0
3660,4.42,43.5,12.0,140.0,6.77,4.07,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,11,1206,77,0,0,0,77,11,1206,4,72.0
