Geographic Location,county,state,poverty_pct,med_income
"Mayfield, KY", Graves County, KY,16.9,"$69,212"
"Glasgow, KY", Barren County, KY,19.2,"$69,212"
"Dunnville, KY", Casey County, KY,26.0,"$69,212"
"Castaic, CA", Los Angeles County, CA,14.2,"$69,212"
"Greenbelt, MD", Prince George's County, MD,8.3,"$69,212"
"Cutler, OH", Washington County, OH,4.5,"$69,212"
"Baldwin, MI", Lake County, MI,36.5,"$69,212"
"Bremen, IN", Marshall County, IN,13.9,"$69,212"
"South Bend, IN", Saint Joseph County, IN,,"$69,212"
"Plainfield, IN", Hendricks County, IN,5.9,"$69,212"
"Carpentersville, IL", Kane County, IL,10.5,"$69,212"
"Watchung, NJ", Somerset County, NJ,12.0,"$69,212"
"Mcsherrystown, PA", Adams County, PA,15.3,"$69,212"
"Cumberland, MD", Allegany County, MD,17.0,"$69,212"
"Minster, OH", Auglaize County, OH,6.9,"$69,212"
"Old Hickory, TN", Davidson County, TN,15.4,"$69,212"
"Danville, OH", Knox County, OH,20.4,"$69,212"
"Richmond, IN", Wayne County, IN,20.9,"$69,212"
"Lagrange, IL",LaGrange County, IL,,"$69,212"
"Park Hills, KY", Kenton County, KY,10.4,"$69,212"
"Goffstown, NH", Hillsborough County, NH,7.4,"$69,212"
"Phoenix, NY", Oswego County, NY,16.1,"$69,212"
"Franklin, MA", Norfolk County, MA,6.5,"$69,212"
"Everett, MA", Middlesex County, MA,12.7,"$69,212"
"Amherst, MA", Hampshire County, MA,20.0,"$69,212"
"Wellesley, MA", Norfolk County, MA,6.5,"$69,212"
"Allison Park, PA", Williamson County, PA,6.4,"$69,212"
"Wellington, OH", Lorain County, OH,14.2,"$69,212"
"Henderson, KY",Henderson County, KY,19.4,"$69,212"
"Colquitt, GA",Colquitt County, GA,23.9,"$69,212"
"Pine Mountain, GA", Harris County, GA,16.5,"$69,212"
"Eureka, CA", Humboldt County, CA,11.9,"$69,212"
"Lafayette, CA", Contra Costa County, CA,7.8,"$69,212"
"Estero, FL", Lee County, FL,24.8,"$69,212"
"Snohomish, WA", Snohomish County, WA,7.5,"$69,212"
"Galveston, TX", Galveston County, TX,12.1,"$69,212"
"Kilgore, TX", Gregg County, TX,15.1,"$69,212"
"Harlingen, TX", Cameron County, TX,27.9,"$69,212"
"Petersburg, VA",,,,"$69,212"
"Roseland, VA", Nelson County, VA,12.3,"$69,212"
"Union City, TN", Obion County, TN,17.7,"$69,212"
"Blythe, GA", Richmond County, GA,15.9,"$69,212"
"Pacolet, SC", Spartanburg County, SC,13.6,"$69,212"
"East Cleveland, OH", Cuyahoga County, OH,17.9,"$69,212"
"Haughton, LA", Bossier Parish, LA,14.4,"$69,212"
"Magnolia, AR", Columbia County, AR,7.6,"$69,212"
"Loreauville, LA", Iberia Parish, LA,24.1,"$69,212"
"Pembroke, MA", Plymouth County, MA,6.2,"$69,212"
"Marblehead, MA", Essex County, MA,13.7,"$69,212"
"Cohasset, MA", Norfolk County, MA,6.5,"$69,212"
"Manalapan, NJ", Monmouth County, NJ,6.7,"$69,212"
"Mayfield, OH", Cuyahoga County, OH,17.9,"$69,212"
"North Bellmore, NY", Nassau County, NY,5.8,"$69,212"
"Roanoke Rapids, NC", Halifax County, NC,14.5,"$69,212"
"Westerly, RI",,,,"$69,212"
"Clifton Park, NY", Saratoga County, NY,6.3,"$69,212"
"Bay Village, OH", Cuyahoga County, OH,17.9,"$69,212"
"Englewood Cliffs, NJ", Bergen County, NJ,6.8,"$69,212"
"Keyport, NJ", Monmouth County, NJ,6.7,"$69,212"
"Green Brook, NJ", Somerset County, NJ,12.0,"$69,212"
"Hoboken, NJ", Hudson County, NJ,14.3,"$69,212"
"Fogelsville, PA", Lehigh County, PA,12.0,"$69,212"
"Kalispell, MT", Flathead County, MT,11.2,"$69,212"
"Whitehall, PA", Lehigh County, PA,12.0,"$69,212"
"Bridgewater, MA", Plymouth County, MA,6.2,"$69,212"
"Stewartsville, NJ",,,,"$69,212"
"Quincy, MA", Norfolk County, MA,6.5,"$69,212"
"North Yarmouth, ME", Cumberland County, ME,15.7,"$69,212"
"Scarsdale, NY", Westchester County, NY,8.3,"$69,212"
"Walnut Creek, CA", Contra Costa County, CA,7.8,"$69,212"
"Glendora, NJ", Camden County, NJ,8.3,"$69,212"
"Marysville, WA", Snohomish County, WA,7.5,"$69,212"
"South Pasadena, CA", Los Angeles County, CA,14.2,"$69,212"
"Elk Ridge, UT", Utah County, UT,9.4,"$69,212"
"Mississauga, AB",,,,"$69,212"
"Fishersville, VA", Augusta County, VA,9.0,"$69,212"
"Greely, ON", East Baton Rouge Parish, ON,16.7,"$69,212"
"Loudonville, NY", Albany County, NY,20.4,"$69,212"
"Saratoga Springs, NY", Saratoga County, NY,6.3,"$69,212"
"Tarboro, NC", Edgecombe County, NC,22.9,"$69,212"
"Newland, NC", Avery County, NC,16.8,"$69,212"
"Greensburg, PA", Westmoreland County, PA,16.4,"$69,212"
"Mcdonald, PA", Washington County, PA,4.5,"$69,212"
"Billings, MT", Yellowstone County, MT,10.9,"$69,212"
"Okanogan, WA",Okanogan County, WA,17.0,"$69,212"
"Iselin, NJ", Middlesex County, NJ,12.7,"$69,212"
"Jewel Sumner, LA", Tangipahoa Parish, LA,17.9,"$69,212"
"Cranberry Township, PA", Butler County, PA,8.7,"$69,212"
"Baldwin, NY", Nassau County, NY,5.8,"$69,212"
"Center Grove, IN", Franklin County, IN,13.4,"$69,212"
"Clear Lake City, TX", Harris County, TX,16.5,"$69,212"
"Celina, TX", Collin County, TX,6.4,"$69,212"
"Apollo, PA", Armstrong County, PA,10.7,"$69,212"
"Coraopolis, PA", Allegheny County, PA,11.7,"$69,212"
"Homer Glen, IL", Will County, IL,6.4,"$69,212"
"Moville, IA", Woodbury County, IA,13.8,"$69,212"
"Humboldt, IA",Humboldt County, IA,11.9,"$69,212"
"Forsyth, IL",Forsyth County, IL,16.4,"$69,212"
"Marion, IA",Marion County, IA,16.6,"$69,212"
"St. Catharines, ON",,,,"$69,212"
"Greenwich, CT", Worcester County, CT,9.0,"$69,212"
"Cypress, CA", Orange County, CA,9.4,"$69,212"
"Dupont, WA", Pierce County, WA,8.5,"$69,212"
"Menlo Park, CA", San Mateo County, CA,6.8,"$69,212"
"Wenatchee, WA", Chelan County, WA,10.9,"$69,212"
"Selah, WA", Yakima County, WA,16.5,"$69,212"
"Hays, KS", Ellis County, KS,8.8,"$69,212"
"Charleston, AR", Kanawha County, AR,17.1,"$69,212"
"Dumas, AR", Desha County, AR,24.3,"$69,212"
"Black Creek, WI", Outagamie County, WI,7.2,"$69,212"
"Midway, NC", Davidson County, NC,15.4,"$69,212"
"Beltsville, MD", Prince George's County, MD,8.3,"$69,212"
"Hesston, KS", Harvey County, KS,10.4,"$69,212"
"Lawrenceville, VA", Brunswick County, VA,22.5,"$69,212"
"North Brunswick, NJ", Middlesex County, NJ,12.7,"$69,212"
"Maplewood, NJ", Essex County, NJ,13.7,"$69,212"
"Skillman, NJ", Somerset County, NJ,12.0,"$69,212"
"Santa Cruz, CA",Santa Cruz County, CA,12.2,"$69,212"
"Bothell, WA", King County, WA,9.2,"$69,212"
"Franklinton, LA", Washington Parish, LA,24.6,"$69,212"
"Los Fresnos, TX", Cameron County, TX,27.9,"$69,212"
"Osceola, IN", Saint Joseph County, IN,,"$69,212"
"Ripley, MS", Jackson County, MS,12.0,"$69,212"
"Ridgeville, SC", Dorchester County, SC,11.0,"$69,212"
"Vaughan, ON", Vanderburgh County, ON,15.1,"$69,212"
"Kansas City, KS", Wyandotte County, KS,18.4,"$69,212"
"Calhoun Falls, SC", Abbeville County, SC,19.1,"$69,212"
"Rixey, AR", Pulaski County, AR,14.6,"$69,212"
"Pelion, SC", Lexington County, SC,12.5,"$69,212"
"Cozad, NE", Dawson County, NE,22.9,"$69,212"
"Albion, NE", Boone County, NE,22.5,"$69,212"
"Gretna, NE", Sarpy County, NE,5.7,"$69,212"
"Baldwin City, KS", Douglas County, KS,11.7,"$69,212"
"Wixom, MI", Oakland County, MI,8.2,"$69,212"
"Coldspring, TX", San Jacinto County, TX,17.5,"$69,212"
"New Boston, TX", Bowie County, TX,19.1,"$69,212"
"Kaplan, LA", Vermilion Parish, LA,18.3,"$69,212"
"Willow Street, PA", Lancaster County, PA,12.3,"$69,212"
"Show Low, AZ", Navajo County, AZ,28.5,"$69,212"
"Pukalani, HI", Maui County, HI,8.6,"$69,212"
"Van Meter, IA", Dallas County, IA,14.2,"$69,212"
"Montreal, WI", Iron County, WI,13.2,"$69,212"
"Hickory Hills, IL", Cook County, IL,9.6,"$69,212"
"Kersey, CO", Weld County, CO,10.5,"$69,212"
"Mason City, IA", Cerro Gordo County, IA,10.4,"$69,212"
"Waukon, IA", Allamakee County, IA,11.7,"$69,212"
"Davenport, IA", Scott County, IA,18.5,"$69,212"
"Somerset, NJ", Somerset County, NJ,12.0,"$69,212"
"Westchester, CA", Los Angeles County, CA,14.2,"$69,212"
"Santa Fe, TX", Galveston County, TX,12.1,"$69,212"
"Red Springs, NC", Robeson County, NC,24.5,"$69,212"
"Byhalia, MS", Marshall County, MS,13.9,"$69,212"
"Chilliwack, BC", Bexar County, BC,17.2,"$69,212"
"Blackstone, VA", Nottoway County, VA,22.4,"$69,212"
"Cisco, TX", Eastland County, TX,18.7,"$69,212"
"Hereford, TX", Deaf Smith County, TX,17.5,"$69,212"
"Ashland, OH",Ashland County, OH,15.8,"$69,212"
"Daniels, WV", Raleigh County, WV,20.7,"$69,212"
"Waynesboro, GA", Burke County, GA,9.3,"$69,212"
"Ringgold, VA", Pittsylvania County, VA,16.4,"$69,212"
"Syracuse, UT",,,,"$69,212"
"Canby, OR", Clackamas County, OR,7.3,"$69,212"
"Ayden, NC", Pitt County, NC,23.2,"$69,212"
"Morris Plains, NJ", Morris County, NJ,20.2,"$69,212"
"Monroeville, PA", Allegheny County, PA,11.7,"$69,212"
"Bordentown, NJ", Burlington County, NJ,6.2,"$69,212"
"Elkins Park, PA", Randolph County, PA,19.4,"$69,212"
"Paradis, LA", St. Charles Parish, LA,12.8,"$69,212"
"Manchester, NH", Hillsborough County, NH,7.4,"$69,212"
"Camp Lejeune, NC", Onslow County, NC,15.1,"$69,212"
"Lake Junaluska, NC", Haywood County, NC,20.5,"$69,212"
"Munster, IN", Lake County, IN,36.5,"$69,212"
"Wenonah, NJ", Gloucester County, NJ,9.1,"$69,212"
"Shaker Heights, OH", Cuyahoga County, OH,17.9,"$69,212"
"Wyandotte, MI", Wayne County, MI,20.9,"$69,212"
"Thorofare, NJ", Gloucester County, NJ,9.1,"$69,212"
"Waterville, OH", Lucas County, OH,18.7,"$69,212"
"Sultan, WA", Snohomish County, WA,7.5,"$69,212"
"Inver Grove Heights, MN", Dakota County, MN,12.4,"$69,212"
"Rock Valley, IA", Sioux County, IA,32.9,"$69,212"
"Pelham, GA", Mitchell County, GA,21.4,"$69,212"
"Midlothian, IL", Cook County, IL,9.6,"$69,212"
"Dora, AL", Walker County, AL,26.1,"$69,212"
"Whitesboro, TX", Grayson County, TX,18.4,"$69,212"
"Oakland Park, FL", Broward County, FL,12.6,"$69,212"
"Mullica Hill, NJ", Gloucester County, NJ,9.1,"$69,212"
"Wauchula, FL", Hardee County, FL,27.0,"$69,212"
"Alapaha, GA", Berrien County, GA,15.3,"$69,212"
"Lancaster, PA",Lancaster County, PA,12.3,"$69,212"
"Dubuque, IA", Dubuque County, IA,11.3,"$69,212"
"Markham, IL", Cook County, IL,9.6,"$69,212"
"Hastings, FL", St. Johns County, FL,6.6,"$69,212"
"Princeton, TX", Collin County, TX,6.4,"$69,212"
"Edinboro, PA", Erie County, PA,15.3,"$69,212"
"West Milton, OH", Miami County, OH,7.9,"$69,212"
"Holtville, CA", Imperial County, CA,21.4,"$69,212"
"Mahwah, NJ", Bergen County, NJ,6.8,"$69,212"
"Long Beach, NY", Nassau County, NY,5.8,"$69,212"
"Dinuba, CA", Tulare County, CA,22.2,"$69,212"
"Carpinteria, CA", Santa Barbara County, CA,12.6,"$69,212"
"Fife, WA", Pierce County, WA,8.5,"$69,212"
"Saratoga, CA", Santa Clara County, CA,7.3,"$69,212"
"Indio, CA", Riverside County, CA,12.7,"$69,212"
"Hesperia, CA", San Bernardino County, CA,14.9,"$69,212"
"Arroyo Grande, CA", San Luis Obispo County, CA,12.7,"$69,212"
"Floyd Dale, SC", Dale County, SC,16.2,"$69,212"
"Fleming Island, FL", Clay County, FL,25.1,"$69,212"
"Rochelle, GA", Wilcox County, GA,30.8,"$69,212"
"Belle Chasse, LA", Plaquemines Parish, LA,15.5,"$69,212"
"Bridge City, LA", Orange County, LA,9.4,"$69,212"
"Red Oak, TX", Ellis County, TX,8.8,"$69,212"
"Huron, OH",Huron County, OH,11.1,"$69,212"
"Seminole, OK",Seminole County, OK,18.6,"$69,212"
"Covington, OH", Miami County, OH,7.9,"$69,212"
"Canal Winchester, OH", Franklin County, OH,13.4,"$69,212"
"Tallmadge, OH", Summit County, OH,6.2,"$69,212"
"Harvey, IL", Cook County, IL,9.6,"$69,212"
"Stockton, IL", San Joaquin County, IL,14.3,"$69,212"
"East Hartland, CT", Hartford County, CT,11.2,"$69,212"
"Saugus, MA", Essex County, MA,13.7,"$69,212"
"Lambertville, MI", Monroe County, MI,13.2,"$69,212"
"Fruitport, MI", Muskegon County, MI,15.7,"$69,212"
"Lapeer, MI",Lapeer County, MI,10.1,"$69,212"
"Clay, AL", Allegheny County, AL,11.7,"$69,212"
"Standish, MI", Arenac County, MI,15.9,"$69,212"
"Westland, MI", Wayne County, MI,20.9,"$69,212"
"Ferndale, MI", Oakland County, MI,8.2,"$69,212"
"Ishpeming, MI", Marquette County, MI,10.8,"$69,212"
"Seaford, NY", Nassau County, NY,5.8,"$69,212"
"Clarendon Hills, IL", DuPage County, IL,6.6,"$69,212"
"Brooksville, FL", Hernando County, FL,14.1,"$69,212"
"New Galilee, PA", Beaver County, PA,9.4,"$69,212"
"Saint Joseph, MO", Buchanan County, MO,27.6,"$69,212"
"Gillette, WY", Essex County, WY,13.7,"$69,212"
"Milton, FL", Santa Rosa County, FL,9.5,"$69,212"
"Owens Cross Roads, AL", Madison County, AL,10.1,"$69,212"
"Speedway, IN",,,,"$69,212"
"Wiggins, CO", Morgan County, CO,10.8,"$69,212"
"Manhattan, KS", Riley County, KS,20.7,"$69,212"
"Placentia, CA", Orange County, CA,9.4,"$69,212"
"Bedford, TX", Tarrant County, TX,12.1,"$69,212"
"Larkspur, CO", Douglas County, CO,11.7,"$69,212"
"Lomita, CA", Los Angeles County, CA,14.2,"$69,212"
"Cleveland, TX", Liberty County, TX,15.1,"$69,212"
"University Park, IL", Will County, IL,6.4,"$69,212"
"Louisville, MS", Stark County, MS,14.4,"$69,212"
"Mendenhall, MS", Simpson County, MS,19.8,"$69,212"
"Cresson, TX", Hood County, TX,10.2,"$69,212"
"Greenville, VA", Augusta County, VA,9.0,"$69,212"
"Reading, OH", Hamilton County, OH,14.7,"$69,212"
"Niagara Falls, NY", Niagara County, NY,13.0,"$69,212"
"Barton, AR", Phillips County, AR,15.2,"$69,212"
"Troy, NC", Montgomery County, NC,24.1,"$69,212"
"Hazlet, NJ", Monmouth County, NJ,6.7,"$69,212"
"Allentown, NJ", Monmouth County, NJ,6.7,"$69,212"
"Charlotte Hall, MD", Saint Mary's County, MD,,"$69,212"
"Horn Lake, MS", DeSoto County, MS,9.0,"$69,212"
"Leland, NC", Brunswick County, NC,22.5,"$69,212"
"Middletown, DE", New Castle County, DE,11.6,"$69,212"
"Marks, MS", Quitman County, MS,37.6,"$69,212"
"Ethel, LA", Attala County, LA,23.7,"$69,212"
"Walker, LA",Walker County, LA,26.1,"$69,212"
"Egg Harbor Township, NJ", Atlantic County, NJ,12.8,"$69,212"
"Sylmar, CA", Los Angeles County, CA,14.2,"$69,212"
"Muenster, TX", Cooke County, TX,14.8,"$69,212"
"Palestine, TX", Anderson County, TX,19.8,"$69,212"
"Bushland, TX", Potter County, TX,19.7,"$69,212"
"Liberal, KS", Seward County, KS,7.2,"$69,212"
"Mcminnville, OR", Yamhill County, OR,12.2,"$69,212"
"Perry, FL", Taylor County, FL,10.3,"$69,212"
"Eutaw, AL", Jefferson County, AL,8.1,"$69,212"
"Waupaca, WI",Waupaca County, WI,10.4,"$69,212"
"Curtice, OH",,,,"$69,212"
"Lombard, IL", DuPage County, IL,6.6,"$69,212"
"Buckner, KY", Oldham County, KY,13.0,"$69,212"
"Dallas, NC", Gaston County, NC,14.2,"$69,212"
"Stuarts Draft, VA", Augusta County, VA,9.0,"$69,212"
"Blaine, MN", Anoka County, MN,5.6,"$69,212"
"Cerritos, CA", Los Angeles County, CA,14.2,"$69,212"
"Wagener, SC", Aiken County, SC,15.0,"$69,212"
"Manning, SC", Scott County, SC,18.5,"$69,212"
"New Berlin, NY", Chenango County, NY,15.1,"$69,212"
"Miami Beach, FL", Miami-Dade County, FL,16.0,"$69,212"
"Hortonville, WI", Outagamie County, WI,7.2,"$69,212"
"Branford, CT", New Haven County, CT,11.6,"$69,212"
"Fulton, MD", Howard County, MD,20.6,"$69,212"
"Bunn, NC", Franklin County, NC,13.4,"$69,212"
"New Smyrna Beach, FL", Volusia County, FL,13.2,"$69,212"
"Barnesville, GA", Lamar County, GA,14.4,"$69,212"
"Hummelstown, PA", Dauphin County, PA,13.2,"$69,212"
"Munday, TX", Knox County, TX,20.4,"$69,212"
"Hubert, NC", Onslow County, NC,15.1,"$69,212"
"Peabody, MA", Essex County, MA,13.7,"$69,212"
"Avon Lake, OH", Lorain County, OH,14.2,"$69,212"
"Jacksonville, IL", Duval County, IL,25.5,"$69,212"
"Hiawatha, KS", Brown County, KS,8.6,"$69,212"
"Loup City, NE", Sherman County, NE,12.1,"$69,212"
"Grandview, MO", Jackson County, MO,12.0,"$69,212"
"Perham, MN", Otter Tail County, MN,10.3,"$69,212"
"Jefferson Hills, PA", Allegheny County, PA,11.7,"$69,212"
"Rice Lake, WI", Barron County, WI,12.3,"$69,212"
"Chatham, IL",Chatham County, IL,9.3,"$69,212"
"Bolivar, MO", Polk County, MO,9.6,"$69,212"
"Westlake, LA", Denton County, LA,7.3,"$69,212"
"Camp Springs, MD", Prince George's County, MD,8.3,"$69,212"
"Jacksonville, AR", Pulaski County, AR,14.6,"$69,212"
"Sunbury, OH", Delaware County, OH,8.8,"$69,212"
"Randolph, NJ", Morris County, NJ,20.2,"$69,212"
"Barstow, CA", San Bernardino County, CA,14.9,"$69,212"
"Ringling, OK", Jefferson County, OK,8.1,"$69,212"
"Dallas, PA",Dallas County, PA,14.2,"$69,212"
"Addis, LA", West Baton Rouge Parish, LA,12.8,"$69,212"
"Hickory Creek, TX", Denton County, TX,7.3,"$69,212"
"Watts, CA", Los Angeles County, CA,14.2,"$69,212"
"Groesbeck, TX", Limestone County, TX,22.2,"$69,212"
"Ogden, UT", Weber County, UT,9.4,"$69,212"
"Connell, WA", Franklin County, WA,13.4,"$69,212"
"West Richland, WA", Benton County, WA,9.8,"$69,212"
