year,player,pos,college,weight,height_inches,forty,vertical,bench,broad,threecone,shuttle
2018,B.J. Hill,DT,North Carolina St.,311,76,4.99,26.5,35,101,7.28,4.53
2018,Baker Mayfield,QB,Oklahoma,215,73,4.84,29,NA,111,7,4.28
2018,Billy Price,C,Ohio St.,305,76,NA,NA,NA,NA,NA,NA
2018,Bo Scarbrough,RB,Alabama,228,73,4.52,40,14,129,NA,4.34
2018,Bradley Chubb,DE,North Carolina St.,269,76,4.65,36,24,121,7.37,4.41
2018,Brandon Facyson,CB,Virginia Tech,197,74,4.53,NA,16,NA,NA,NA
2018,Braxton Berrios,WR,Miami,184,69,NA,NA,11,NA,NA,NA
2018,Breeland Speaks,DT,Mississippi,283,75,4.87,32.5,NA,110,7.63,4.65
2018,Brian Allen,C,Michigan St.,298,73,5.34,26.5,27,99,7.81,4.71
2018,Brian O'neill,OT,Pittsburgh,297,79,4.82,29.5,22,107,7.14,4.5
2018,Byron Pringle,WR,Kansas St.,203,73,4.46,33.5,15,120,6.87,4.4
2018,Calvin Ridley,WR,Alabama,189,72,4.43,31,15,110,6.88,4.41
2018,Cam Phillips,WR,Virginia Tech,201,72,NA,NA,NA,NA,NA,NA
2018,Carlton Davis,CB,Auburn,203,73,4.53,34,16,124,NA,NA
2018,Cedrick Wilson,WR,Boise St.,197,74,4.55,37,9,121,6.89,4.23
2018,Chad Thomas,DE,Miami,281,78,4.92,29,NA,116,NA,NA
2018,Chandon Sullivan,CB,Georgia State,195,71,4.6,40.5,15,134,NA,4.36
2018,Chase Litton,QB,Marshall,230,77,4.9,29.5,NA,106,7.49,4.53
2018,Chris Covington,OLB,Indiana,245,74,4.78,NA,23,NA,NA,NA
2018,Chris Jones,CB,Nebraska,195,72,4.57,NA,14,NA,NA,NA
2018,Chris Lacy,WR,Oklahoma St.,205,75,4.51,33.5,11,120,NA,NA
2018,Chris Warren,RB,Texas,247,74,4.69,33,25,121,6.98,4.18
2018,Chris Worley,ILB,Ohio St.,238,74,4.86,29.5,15,NA,NA,NA
2018,Christian Kirk,WR,Texas A&M,201,70,4.47,35.5,20,115,7.09,4.45
2018,Christian Sam,ILB,Arizona State,244,74,4.75,32,28,114,7.03,4.25
2018,Chukwuma Okorafor,OT,Western Michigan,320,78,5.31,23.5,19,102,7.87,4.8
2018,Colby Gossett,OG,Appalachian St.,311,77,5.2,25,32,103,7.6,4.83
2018,Cole Madison,OT,Washington St.,308,77,5.33,28.5,26,97,7.86,4.88
2018,Coleman Shelton,C,Washington,292,75,5.24,26.5,NA,110,7.62,4.59
2018,Connor Williams,OT,Texas,296,77,5.05,34,26,112,7.83,4.63
2018,Courtland Sutton,WR,SMU,218,75,4.54,35.5,18,124,6.57,4.11
2018,D.J. Chark,WR,LSU,199,75,4.34,40,16,129,NA,NA
2018,D.J. Moore,WR,Maryland,210,72,4.42,39.5,15,132,6.95,4.07
2018,D.J. Reed,CB,Kansas St.,188,69,4.51,36.5,11,NA,NA,NA
2018,Daesean Hamilton,WR,Penn St.,203,73,NA,34.5,NA,118,6.84,4.15
2018,Dalton Schultz,TE,Stanford,244,77,4.75,32,15,120,7,4.4
2018,Damon Webb,S,Ohio St.,195,71,4.62,NA,17,NA,NA,NA
2018,Dane Cruikshank,S,Arizona,206,73,4.41,38.5,25,121,6.89,4.24
2018,Danny Etling,QB,LSU,222,74,4.76,30.5,NA,114,7.09,4.37
2018,Danny Johnson,CB,Southern,185,70,4.44,35,15,123,NA,NA
2018,Dante Pettis,WR,Washington,186,72,NA,NA,NA,NA,NA,NA
2018,Darius Jackson,DE,Jacksonville St.,242,75,4.87,26.5,21,113,7.52,NA
2018,Darius Phillips,CB,Western Michigan,190,70,4.54,NA,NA,NA,NA,NA
2018,Daron Payne,DT,Alabama,311,74,4.95,28.5,27,107,7.58,4.71
2018,Darrel Williams,RB,LSU,225,72,4.72,32,22,109,NA,4.21
2018,Dashawn Hand,DE,Alabama,297,76,4.83,31.5,28,111,7.98,4.62
2018,David Wells,TE,San Diego St.,256,78,4.75,33,20,116,7.5,4.59
2018,Davin Bellamy,DE,Georgia,255,77,NA,NA,15,NA,NA,NA
2018,Davon Grayson,WR,East Carolina,199,73,4.51,34.5,19,124,NA,NA
2018,Deadrin Senat,DT,South Florida,314,72,5.16,26,35,100,7.77,4.79
2018,Dee Delaney,CB,Miami,194,73,4.46,32.5,13,120,6.95,4.25
2018,Demario Richard,RB,Arizona State,218,69,4.7,29.5,12,115,NA,NA
2018,Denzel Ward,CB,Ohio St.,191,70,4.32,39,16,136,NA,NA
2018,Deon Cain,WR,Clemson,202,74,4.43,33.5,11,115,6.71,4.37
2018,Deontay Burnett,WR,USC,186,72,NA,NA,NA,NA,NA,NA
2018,Derrick Nnadi,DT,Florida St.,317,73,5.38,27,25,96,8.15,5.02
2018,Derrius Guice,RB,LSU,224,70,4.49,31.5,15,NA,NA,NA
2018,Derwin James,S,Florida St.,215,75,4.47,40,21,132,NA,NA
2018,Deshon Elliott,S,Texas,205,74,4.58,36,15,121,NA,NA
2018,Dimitri Flowers,RB,Oklahoma,248,74,4.83,30.5,17,109,7.45,4.53
2018,Dominick Sanders,S,Georgia,193,72,NA,NA,14,NA,NA,NA
2018,Donnie Ernsberger,RB,Western Michigan,241,75,4.78,31,15,114,7.09,4.34
2018,Donte Jackson,CB,LSU,175,71,4.32,NA,7,124,NA,NA
2018,Dorian O'daniel,OLB,Clemson,223,73,4.61,32,21,119,6.64,4.07
2018,Duke Dawson,CB,Florida,208,70,4.46,NA,15,NA,NA,NA
2018,Duke Ejiofor,DE,Wake Forest,264,76,NA,NA,NA,NA,NA,NA
2018,Durham Smythe,TE,Notre Dame,253,77,4.81,31,18,110,7.17,4.23
2018,Dylan Cantrell,WR,Texas Tech,226,75,4.59,38.5,18,130,6.56,4.03
2018,Eddy Wilson,DT,Purdue,301,76,5.37,NA,26,96,NA,NA
2018,Equanimeous St. brown,WR,Notre Dame,214,77,4.48,NA,20,NA,NA,NA
2018,Frank Ragnow,C,Arkansas,312,77,NA,NA,26,NA,NA,NA
2018,Fred Warner,OLB,BYU,236,75,4.64,38.5,21,119,6.9,4.28
2018,Garret Dooley,DE,Wisconsin,248,75,4.8,33,21,121,NA,4.28
2018,Genard Avery,ILB,Memphis,248,73,4.59,36,26,124,6.9,4.36
2018,Geron Christian,OT,Louisville,298,77,5.33,NA,19,NA,NA,NA
2018,Godwin Igwebuike,S,Northwestern,205,72,4.44,35.5,19,128,6.56,4.12
2018,Grant Haley,CB,Penn St.,190,69,4.44,34,15,119,6.51,3.94
2018,Harold Landry,DE,Boston College,252,75,4.64,36,24,119,6.88,4.19
2018,Harrison Phillips,DT,Stanford,307,76,5.21,32,42,103,7.28,4.5
2018,Hayden Hurst,TE,South Carolina,250,76,4.67,31.5,NA,120,7.19,4.37
2018,Henre Toliver,CB,Arkansas,185,73,4.63,32.5,6,117,7.01,4.15
2018,Hercules Mata'afa,DE,Washington St.,254,73,4.76,31.5,26,108,7.24,4.37
2018,Holton Hill,CB,Texas,200,75,4.49,31,14,120,6.83,4.15
2018,Ian Thomas,TE,Indiana,259,76,4.74,36,NA,123,7.15,4.2
2018,Isaac Yiadom,CB,Boston College,190,73,4.52,NA,8,120,NA,4.18
2018,Isaiah Oliver,CB,Colorado,190,73,4.5,NA,NA,NA,NA,NA
2018,Isaiah Wynn,OG,Georgia,313,75,NA,NA,NA,NA,NA,NA
2018,J.C. Jackson,CB,Maryland,193,71,4.46,35.5,14,120,NA,NA
2018,J.T. Barrett,QB,Ohio St.,224,73,4.7,30,NA,108,7.38,4.44
2018,Jack Cichy,ILB,Wisconsin,238,74,NA,NA,18,NA,NA,NA
2018,Jacob Pugh,OLB,Florida St.,246,76,4.65,38.5,NA,122,NA,NA
2018,Jaire Alexander,CB,Louisville,192,71,4.38,35,14,127,6.71,3.98
2018,Jaleel Scott,WR,New Mexico St.,218,77,4.56,34.5,16,124,7.2,4.4
2018,Jalyn Holmes,DE,Ohio St.,283,77,4.82,32,25,NA,NA,NA
2018,Jamarco Jones,OT,Ohio St.,299,76,5.5,24,NA,102,8.32,4.99
2018,Jamarcus King,CB,South Carolina,186,73,4.7,NA,NA,NA,NA,NA
2018,James Daniels,C,Iowa,306,75,NA,30.5,21,108,7.29,4.4
2018,James Hearns,DE,Louisville,239,75,4.89,NA,22,NA,NA,NA
2018,James Looney,DE,California,287,75,4.89,35.5,28,113,7.32,4.37
2018,James Washington,WR,Oklahoma St.,213,71,4.54,34.5,14,120,7.11,4.32
2018,Jarvion Franklin,RB,Western Michigan,239,71,4.63,30,18,109,6.93,4.31
2018,Jason Cabinda,ILB,Penn St.,239,73,NA,NA,19,NA,NA,NA
2018,Javon Rolland-Jones,DE,Arkansas State,253,74,4.88,NA,23,NA,NA,NA
2018,Javon Wims,WR,Georgia,215,75,4.53,33.5,NA,113,7,NA
2018,Jaylen Samuels,TE,North Carolina St.,225,71,4.54,34.5,18,121,6.93,4.28
2018,Jeff Holland,DE,Auburn,249,74,4.79,NA,NA,116,NA,NA
2018,Jerome Baker,OLB,Ohio St.,229,73,4.53,36.5,22,126,NA,NA
2018,Jessie Bates,S,Wake Forest,195,74,4.5,35.5,NA,117,6.78,4.26
2018,Jester Weah,WR,Pittsburgh,211,74,4.43,38,15,129,7.24,4.41
2018,Joel Iyiegbuniwe,OLB,Western Kentucky,229,73,4.6,35,19,117,7.06,4.28
2018,John Atkins,DT,Georgia,321,76,5.38,24,NA,89,7.95,4.75
2018,John Kelly,RB,Tennessee,216,70,NA,35,15,120,7.13,4.51
2018,Jojo Wicker,DE,Arizona State,296,75,5.16,30,25,105,NA,NA
2018,Jordan Akins,TE,Central Florida,249,75,NA,NA,NA,NA,NA,NA
2018,Jordan Lasley,WR,UCLA,203,73,4.5,34.5,8,112,NA,4.19
2018,Jordan Thomas,TE,Mississippi St.,265,77,4.74,27,16,111,7.5,4.75
2018,Jordan Thomas,CB,Oklahoma,186,72,4.64,38,4,124,6.28,3.94
2018,Jordan Whitehead,S,Pittsburgh,195,71,NA,NA,21,NA,NA,NA
2018,Jordan Wilkins,RB,Mississippi,216,73,NA,36,16,117,NA,4.27
2018,Joseph Noteboom,OT,TCU,309,77,4.96,24,27,102,7.65,4.44
2018,Josey Jewell,ILB,Iowa,234,73,4.82,33,18,117,6.8,4.27
2018,Josh Adams,RB,Notre Dame,213,74,NA,NA,18,NA,NA,NA
2018,Josh Allen,QB,Wyoming,237,77,4.75,33.5,NA,119,6.9,4.4
2018,Josh Jackson,CB,Iowa,192,73,4.56,38,18,123,6.86,4.03
2018,Josh Rosen,QB,UCLA,226,76,4.92,31,NA,111,7.09,4.28
2018,Josh Sweat,DE,Florida St.,251,76,4.53,39.5,NA,124,NA,4.28
2018,Joshua Frazier,DT,Alabama,321,76,NA,NA,21,NA,NA,NA
2018,Joshua Kalu,S,Nebraska,195,73,4.58,41.5,17,134,NA,NA
2018,Justin Crawford,RB,West Virginia,199,71,4.64,33.5,11,122,NA,NA
2018,Justin Jackson,RB,Northwestern,199,72,4.52,38.5,13,122,6.81,4.07
2018,Justin Jones,DT,North Carolina St.,309,74,5.09,29,24,104,7.82,4.74
2018,Justin Reid,S,Stanford,204,73,4.4,36.5,16,128,6.65,4.15
2018,Kahlil McKenzie,DT,Tennessee,314,77,5.15,29.5,26,105,7.94,4.68
2018,Kalen Ballage,RB,Arizona State,228,73,4.46,33.5,15,122,6.91,4.35
2018,Kameron Kelly,S,San Diego St.,200,74,4.66,33,9,120,6.94,4.28
2018,Kamrin Moore,CB,Boston College,200,71,NA,NA,NA,NA,NA,NA
2018,Kamryn Pettway,RB,Auburn,233,72,4.74,33.5,22,116,NA,NA
2018,Karaun White,WR,West Virginia,206,73,4.52,33.5,24,118,7.16,4.57
2018,Keishawn Bierria,ILB,Washington,230,74,4.79,30.5,21,117,7.26,NA
2018,Keke Coutee,WR,Texas Tech,181,70,4.43,34.5,14,113,6.93,4.15
2018,Kemoko Turay,DE,Rutgers,253,77,4.65,NA,NA,NA,NA,NA
2018,Kendrick Norton,DT,Miami,314,75,5.25,NA,30,NA,NA,NA
2018,Kenny Young,ILB,UCLA,236,73,4.6,36,23,117,7.38,4.48
2018,Kentavius Street,DE,North Carolina St.,280,74,4.87,NA,28,NA,NA,NA
2018,Kerryon Johnson,RB,Auburn,213,71,NA,40,11,126,7.07,4.29
2018,Kolton Miller,OT,UCLA,309,81,4.95,31.5,24,121,7.34,4.49
2018,Korey Robertson,WR,Southern Miss,212,73,4.56,34,13,123,NA,NA
2018,Kurt Benkert,QB,Virginia,218,75,4.95,31,16,112,7.15,4.33
2018,Kyle Hicks,RB,TCU,204,70,4.63,36.5,13,122,NA,NA
2018,Kylie Fitts,DE,Utah,263,76,4.69,32.5,31,117,6.88,4.19
2018,Kyzir White,S,West Virginia,216,74,NA,35.5,21,113,NA,NA
2018,Lamar Jackson,QB,Louisville,216,74,NA,NA,NA,NA,NA,NA
2018,Lavon Coleman,RB,Washington,215,71,4.65,33,23,120,NA,NA
2018,Leighton Vander esch,ILB,Boise St.,256,76,4.65,39.5,20,124,6.88,4.15
2018,Leon Jacobs,DE,Wisconsin,246,75,4.48,34.5,26,122,7.14,4.44
2018,Levi Wallace,CB,Alabama,183,72,4.63,33,NA,NA,NA,NA
2018,Logan Woodside,QB,Toledo,213,73,4.79,31.5,NA,103,6.94,4.15
2018,Lorenzo Carter,DE,Georgia,250,78,4.5,36,NA,130,NA,NA
2018,Lowell Lotulelei,DT,Utah,315,74,NA,NA,28,NA,NA,NA
2018,Luke Falk,QB,Washington St.,215,76,NA,26.5,NA,103,NA,NA
2018,M.J. Stewart,CB,North Carolina,200,71,4.54,35,18,118,6.9,4.28
2018,Malik Jefferson,OLB,Texas,236,75,4.52,36,27,125,NA,NA
2018,Marcell Ateman,WR,Oklahoma St.,216,76,4.62,34,13,121,7.07,4.25
2018,Marcell Harris,S,Florida,208,72,NA,NA,16,NA,NA,NA
2018,Marcus Allen,S,Penn St.,202,74,NA,37,15,127,NA,4.32
2018,Marcus Baugh,TE,Ohio St.,247,75,4.81,33,NA,117,7.28,4.51
2018,Marcus Davenport,DE,Texas-San Antonio,264,78,4.58,33.5,22,124,7.2,4.41
2018,Mark Andrews,TE,Oklahoma,256,77,4.67,31,17,113,7.34,4.38
2018,Mark Walton,RB,Miami,202,70,4.6,31.5,18,118,NA,NA
2018,Marquez Valdes-Scantling,WR,South Florida,206,76,4.37,30.5,15,124,NA,NA
2018,Marquis Haynes,DE,Mississippi,235,75,4.67,32,23,123,7.14,4.45
2018,Martinas Rankin,OT,Mississippi St.,308,76,NA,NA,24,NA,NA,NA
2018,Mason Rudolph,QB,Oklahoma St.,235,77,4.9,26,NA,NA,NA,NA
2018,Matt Dickerson,DE,UCLA,292,76,5.06,31,26,NA,NA,NA
2018,Matthew Thomas,OLB,Florida St.,232,75,4.58,41.5,NA,131,6.85,4.28
2018,Max Redfield,S,Indiana (PA),205,73,4.69,NA,15,NA,NA,NA
2018,Micah Kiser,ILB,Virginia,238,74,4.66,35.5,NA,121,7.05,4.24
2018,Michael Gallup,WR,Colorado St.,205,73,4.51,36,10,122,6.95,4.37
2018,Mike Gesicki,TE,Penn St.,247,77,4.54,41.5,22,129,6.76,4.1
2018,Mike Hughes,CB,Central Florida,191,71,4.53,35.5,20,127,6.7,4.13
2018,Mike McCray,ILB,Michigan,243,76,4.76,31.5,16,119,7.09,4.25
2018,Mike McGlinchey,OT,Notre Dame,309,80,NA,28.5,24,105,NA,NA
2018,Minkah Fitzpatrick,CB,Alabama,201,73,4.46,33,14,121,NA,NA
2018,Natrell Jamerson,S,Wisconsin,198,72,4.4,35.5,25,120,NA,NA
2018,Nic Shimonek,QB,Texas Tech,220,75,4.88,28.5,NA,101,7.28,4.32
2018,Nick Bawden,FB,San Diego St.,245,74,NA,NA,NA,NA,NA,NA
2018,Nick Chubb,RB,Georgia,227,71,4.52,38.5,29,128,7.09,4.25
2018,Nick Gates,OT,Nebraska,307,77,5.46,24,20,94,7.61,4.68
2018,Nick Nelson,CB,Wisconsin,208,71,4.52,NA,17,123,NA,NA
2018,Nyheim Hines,RB,North Carolina St.,198,68,4.38,35.5,NA,119,7.18,4.35
2018,Ogbonnia Okoronkwo,DE,Oklahoma,253,73,4.77,38,27,121,NA,NA
2018,Oren Burks,OLB,Vanderbilt,233,75,4.59,39.5,18,131,6.82,4.15
2018,Parry Nickerson,CB,Tulane,180,72,4.32,NA,15,NA,NA,NA
2018,Peter Kalambayi,DE,Stanford,252,75,4.57,34,19,121,7.13,4.36
2018,Quadree Henderson,WR,Pittsburgh,192,68,4.5,32.5,12,120,6.89,4.28
2018,Quenton Meeks,CB,Stanford,205,74,NA,39,11,128,6.72,4.23
2018,Quenton Nelson,OG,Notre Dame,325,77,NA,26.5,35,105,7.65,4.62
2018,Quin Blanding,S,Virginia,215,74,4.63,31.5,NA,122,NA,NA
2018,Quinton Flowers,QB,South Florida,214,70,4.63,NA,NA,112,6.81,4.57
2018,R.J. McIntosh,DT,Miami,286,76,NA,NA,NA,NA,NA,NA
2018,Rashaad Penny,RB,San Diego St.,220,71,4.46,32.5,13,120,NA,NA
2018,Rashaan Evans,OLB,Alabama,232,75,NA,30,NA,116,6.95,4.36
2018,Rashaan Gaulden,CB,Tennessee,193,73,4.61,30,8,119,7.16,4.33
2018,Rashard Fant,CB,Indiana,175,70,NA,NA,NA,NA,NA,NA
2018,Rasheem Green,DE,USC,275,77,4.73,32.5,NA,118,7.24,4.39
2018,Ray-ray McCloud,WR,Clemson,190,69,4.53,34.5,13,113,NA,NA
2018,Richie James,WR,Middle Tennessee St.,183,70,4.48,35.5,6,122,6.87,4.16
2018,Rick Leonard,OT,Florida St.,311,79,NA,NA,19,NA,NA,NA
2018,Riley Ferguson,QB,Memphis,212,75,4.98,29,NA,110,6.96,4.4
2018,Robert Foster,WR,Alabama,196,74,4.41,31,NA,116,6.9,4.2
2018,Roc Thomas,RB,Jacksonville St.,198,70,4.56,35.5,16,125,NA,NA
2018,Ronald Jones,RB,USC,205,71,4.65,36.5,NA,NA,NA,NA
2018,Ronnie Harrison,S,Alabama,214,75,NA,34,NA,120,NA,NA
2018,Roquan Smith,OLB,Georgia,236,73,4.51,NA,NA,NA,NA,NA
2018,Royce Freeman,RB,Oregon,229,71,4.54,34,17,118,6.9,4.16
2018,Ryan Izzo,TE,Florida St.,256,77,4.94,33,18,110,7.15,4.43
2018,Ryan Nall,RB,Oregon St.,232,74,4.58,33,15,122,6.95,4.16
2018,Salesi Uhatafe,OG,Utah,310,77,5.4,28,NA,109,7.7,4.9
2018,Sam Darnold,QB,USC,221,75,4.85,26.5,NA,105,6.96,4.4
2018,Sam Hubbard,DE,Ohio St.,270,77,NA,35,NA,116,6.84,4.32
2018,Saquon Barkley,RB,Penn St.,233,72,4.4,41,29,NA,NA,4.24
2018,Scott Quessenberry,C,UCLA,310,76,5.09,33.5,25,111,7.5,4.69
2018,Sean Chandler,S,Temple,190,72,4.65,34.5,16,119,NA,4.62
2018,Shaquem Griffin,OLB,Central Florida,227,73,4.38,NA,20,117,NA,NA
2018,Shaun dion Hamilton,ILB,Alabama,228,72,NA,NA,20,NA,NA,NA
2018,Simmie Cobbs,WR,Indiana,220,75,4.64,30,11,113,6.7,4.32
2018,Skai Moore,OLB,South Carolina,226,74,4.73,36,NA,117,NA,NA
2018,Sony Michel,RB,Georgia,214,71,4.54,NA,22,NA,NA,4.21
2018,Stephen Roberts,S,Auburn,189,71,4.53,34,NA,121,NA,NA
2018,Steven Mitchell,WR,USC,189,70,4.56,32.5,13,121,6.75,4.4
2018,Tanner Carew,LS,Oregon,243,73,5,30,18,111,7.26,4.28
2018,Tanner Lee,QB,Nebraska,218,76,4.98,32,NA,115,7,4.41
2018,Tarvarus McFadden,CB,Florida St.,198,74,4.67,38.5,NA,121,NA,NA
2018,Taven Bryan,DT,Florida,291,76,4.98,35,30,119,7.12,4.48
2018,Taylor Hearn,OG,Clemson,320,76,5.45,24,18,96,7.84,4.8
2018,Taylor Stallworth,DT,South Carolina,312,74,5.28,23.5,18,101,7.95,4.75
2018,Tegray Scales,ILB,Indiana,230,72,4.77,NA,27,NA,NA,NA
2018,Terrell Edmunds,S,Virginia Tech,220,74,4.47,41.5,NA,134,NA,NA
2018,Tim Settle,DT,Virginia Tech,329,75,5.37,23.5,NA,96,7.95,4.83
2018,Tony Brown,CB,Alabama,198,72,4.35,31.5,14,126,6.78,4.11
2018,Tre Flowers,S,Oklahoma St.,200,75,4.45,34.5,18,122,NA,NA
2018,Tremaine Edmunds,OLB,Virginia Tech,253,77,4.54,NA,19,117,NA,NA
2018,Trenton Thompson,DT,Georgia,288,76,5.06,32.5,NA,111,7.68,4.56
2018,Trequan Smith,WR,Central Florida,203,74,4.49,37.5,12,130,6.97,4.5
2018,Trevon Young,DE,Louisville,258,76,4.78,33,25,114,6.99,4.4
2018,Trey Quinn,WR,SMU,203,71,4.55,33.5,17,116,6.91,4.19
2018,Troy Apke,S,Penn St.,198,74,4.34,41,16,131,6.56,4.03
2018,Troy Fumagalli,TE,Wisconsin,247,77,NA,NA,14,NA,NA,NA
2018,Tyler Conklin,TE,Central Michigan,254,75,4.8,38,18,120,7.13,4.23
2018,Tyquan Lewis,DE,Ohio St.,265,75,NA,35.5,NA,122,NA,NA
2018,Uchenna Nwosu,DE,USC,251,75,4.65,32,20,119,NA,NA
2018,Van Smith,S,Clemson,185,71,4.61,29.5,NA,NA,NA,NA
2018,Vita Vea,DT,Washington,347,76,5.1,NA,41,NA,NA,NA
2018,Will Dissly,TE,Washington,262,76,4.87,28,15,111,7.07,4.4
2018,Will Richardson,OT,North Carolina St.,306,78,5.26,31.5,NA,108,7.8,4.83
2018,Wyatt Teller,OG,Virginia Tech,314,76,5.24,29,30,114,7.45,4.84
2018,Zaycoven Henderson,DT,Texas A&M,298,72,5.16,29.5,20,105,7.33,4.58
2017,Aaron Jones,RB,Texas-El Paso,208,69,4.56,37.5,16,127,6.82,4.2
2017,Adam Bisnowaty,OT,Pittsburgh,304,78,5.23,29.5,23,96,8.02,4.94
2017,Adoree Jackson,CB,Southern California,186,70,4.42,36,NA,122,NA,NA
2017,Ahkello Witherspoon,CB,Colorado,198,75,4.45,40.5,NA,127,6.93,4.13
2017,Al-Quadin Muhammad,DE,Miami (FL),253,75,4.88,30.5,22,117,7.25,4.47
2017,Alex Anzalone,OLB,Florida,241,75,4.63,30.5,16,116,6.88,4.25
2017,Alvin Kamara,RB,Tennessee,214,70,4.56,39.5,15,131,NA,NA
2017,Amara Darboh,WR,Michigan,214,74,4.45,36,17,124,NA,NA
2017,Amba Etta-Tawo,WR,Syracuse,208,73,4.49,31,14,126,6.95,4.32
2017,Anthony Walker Jr.,ILB,Northwestern,238,73,4.65,30.5,23,116,7.23,4.34
2017,Antonio Garcia,OT,Troy,302,78,5.15,31,24,108,7.98,4.94
2017,ArDarius Stewart,WR,Alabama,204,71,4.49,34,NA,124,NA,NA
2017,Artavis Scott,WR,Clemson,193,70,4.61,31,13,116,7.19,4.49
2017,Arthur Maulet,CB,Memphis,189,70,4.62,34.5,18,120,NA,NA
2017,Ashton Lampkin,CB,Oklahoma State,189,72,4.52,34.5,19,120,NA,NA
2017,Avery Moss,DE,Youngstown State,264,75,4.79,32.5,14,114,7.25,4.43
2017,Aviante Collins,OG,Texas Christian,295,76,4.81,NA,34,NA,NA,NA
2017,Ben Boulware,ILB,Clemson,238,72,NA,29.5,20,111,7.02,4.43
2017,Ben Braden,OG,Michigan,329,78,5.04,28,25,102,7.85,4.9
2017,Ben Gedeon,ILB,Michigan,244,74,4.75,34.5,27,119,6.98,4.13
2017,Billy Brown,TE,Shepherd,254,75,4.7,29,23,118,NA,NA
2017,Blair Brown,ILB,Ohio,238,71,4.65,37,NA,124,6.92,4.18
2017,Brad Kaaya,QB,Miami (FL),214,76,NA,NA,NA,NA,NA,NA
2017,Bradley Northnagel,LS,California,243,74,5.3,25.5,NA,99,NA,NA
2017,Brian Allen,CB,Utah,215,75,4.48,34.5,15,117,6.64,4.34
2017,Brian Hill,RB,Wyoming,219,73,4.54,34,15,125,7.03,4.32
2017,Brooks Ellis,ILB,Arkansas,240,74,4.79,29.5,18,115,6.8,4.25
2017,Bryan Cox Jr.,DE,Florida,265,75,4.89,26.5,16,109,7.36,4.46
2017,Bucky Hodges,TE,Virginia Tech,257,78,4.57,39,18,134,NA,4.45
2017,Budda Baker,S,Washington,195,70,4.45,32.5,15,115,6.76,4.08
2017,Bug Howard,WR,North Carolina,221,76,4.58,37.5,NA,119,6.95,4.14
2017,C.J. Beathard,QB,Iowa,219,74,NA,31,NA,113,NA,NA
2017,Caleb Brantley,DT,Florida,307,75,5.14,27,21,105,7.66,4.62
2017,Cam Robinson,OT,Alabama,322,78,5.15,26,NA,106,7.81,4.82
2017,Cameron Sutton,CB,Tennessee,188,71,4.52,34,11,120,6.81,NA
2017,Carl Lawson,DE,Auburn,261,74,4.67,33,35,114,7.46,4.19
2017,Carlos Henderson,WR,Louisiana Tech,199,71,4.46,36,13,131,7.18,4.35
2017,Carlos Watkins,DT,Clemson,309,75,NA,NA,25,NA,NA,NA
2017,Carroll Phillips,OLB,Illinois,242,75,4.64,30,23,123,7.06,4.37
2017,Cethan Carter,TE,Nebraska,241,75,4.68,NA,19,NA,NA,NA
2017,Chad Hansen,WR,California,202,74,4.53,35,11,119,6.74,4.13
2017,Channing Stribling,CB,Michigan,188,73,4.6,31.5,5,114,6.94,4.56
2017,Charles Harris,DE,Missouri,253,75,4.82,32,21,109,7.47,4.42
2017,Charles Walker,DT,Oklahoma,310,74,4.96,28,25,107,7.89,4.96
2017,Chase Roullier,C,Wyoming,312,76,5.54,26.5,19,97,7.6,4.47
2017,Chidobe Awuzie,CB,Colorado,202,72,4.43,34.5,16,132,6.81,4.14
2017,Chris Carson,RB,Oklahoma State,218,72,4.58,37,23,130,NA,NA
2017,Chris Godwin,WR,Penn State,209,73,4.42,36,19,126,7.01,4
2017,Chris Wormley,DT,Michigan,298,77,NA,NA,23,NA,NA,NA
2017,Christian McCaffrey,RB,Stanford,202,71,4.48,37.5,10,121,6.57,4.22
2017,Chuck Clark,S,Virginia Tech,208,72,4.54,34,16,122,6.85,4.07
2017,Chunky Clements,DT,Illinois,301,74,NA,NA,23,NA,NA,NA
2017,Cole Hikutini,TE,Louisville,247,76,NA,NA,20,NA,NA,NA
2017,Colin Holba,LS,Louisville,248,76,5.19,28,NA,115,NA,NA
2017,Cooper Rush,QB,Central Michigan,228,75,4.93,27,NA,105,7.23,4.47
2017,Cordrea Tankersley,CB,Clemson,199,73,4.4,29.5,13,121,7,4.32
2017,Corey Clement,RB,Wisconsin,220,70,4.68,28.5,19,115,NA,NA
2017,Corey Davis,WR,Western Michigan,209,75,NA,NA,NA,NA,NA,NA
2017,Corn Elder,CB,Miami (FL),183,70,4.55,NA,NA,NA,NA,NA
2017,Curtis Samuel,WR,Ohio State,196,71,4.31,37,18,119,7.09,4.33
2017,D.J. Jones,DT,Mississippi,319,73,5.04,28.5,25,108,7.73,4.65
2017,D'Onta Foreman,RB,Texas,233,72,NA,NA,18,NA,NA,NA
2017,Daeshon Hall,DE,Texas A&M,266,77,4.76,36,18,123,7.03,4.38
2017,Dalvin Cook,RB,Florida State,210,70,4.49,30.5,22,116,7.27,4.53
2017,Dalvin Tomlinson,DT,Alabama,310,75,5.19,27,NA,110,7.68,4.59
2017,Damarius Travis,S,Minnesota,206,73,NA,32.5,13,115,7.08,4.28
2017,Damien Mama,OG,Southern California,334,75,5.84,24.5,NA,96,8.51,5.38
2017,Damontae Kazee,CB,San Diego State,184,70,4.54,34,11,124,NA,NA
