pick,team,year,player,pos,college,weight,height_inches
191,TEN,2004,Troy Fleming,FB,Tennessee,230,72
21,NWE,2004,Vince Wilfork,DT,Miami (FL),323,73
300,NA,2004,Virgil Williams,S,Washington State,196,73
173,IND,2004,Von Hutchins,CB,Mississippi,185,70
111,TAM,2004,Will Allen,S,Ohio State,202,72
102,MIA,2004,Will Poole,CB,Southern California,194,70
18,NOR,2004,Will Smith,DE,Ohio State,275,75
194,DEN,2003,Aaron Hunt,DE,Texas Tech,267,74
161,SFO,2003,Aaron Walker,TE,Florida,252,78
158,DEN,2003,Adrian Madise,WR,TCU,215,71
235,DEN,2003,Ahmaad Galloway,RB,Alabama,223,72
300,NA,2003,Al Johnson,C,Wisconsin,305,75
300,NA,2003,Alex Jackson,OG,Georgia,356,76
59,PIT,2003,Alonzo Jackson,DE,Florida State,266,76
3,HOU,2003,Andre Johnson,WR,Miami (FL),230,74
28,TEN,2003,Andre Woolfolk,CB,Oklahoma,197,73
229,SDG,2003,Andrew Pinnock,FB,South Carolina,265,70
89,SFO,2003,Andrew Williams,DE,Miami (FL),263,74
94,BUF,2003,Angelo Crowell,ILB,Virginia,236,72
54,ARI,2003,Anquan Boldin,WR,Florida State,216,73
300,NA,2003,Anthony Adams,DT,Penn State,299,72
300,NA,2003,Anthony Davis,OG,Virginia Tech,329,76
195,CLE,2003,Antonio Garay,DE,Boston College,295,75
67,HOU,2003,Antwan Peek,OLB,Cincinnati,246,75
258,BAL,2003,Antwoine Sanders,S,Utah,202,74
300,NA,2003,Antwone Savage,WR,Oklahoma,192,71
197,SFO,2003,Arnaz Battle,WR,Notre Dame,217,73
99,DET,2003,Artose Pinner,RB,Kentucky,229,70
300,NA,2003,Avon Cobourne,RB,West Virginia,205,67
85,NYJ,2003,B.J. Askew,RB,Michigan,241,74
178,DAL,2003,B.J. Tucker,CB,Wisconsin,188,70
300,NA,2003,Ben Johnson,OT,Wisconsin,329,78
41,HOU,2003,Bennie Joppru,TE,Michigan,272,76
45,NWE,2003,Bethel Johnson,WR,Texas A&M,201,71
95,PHI,2003,Billy McMullen,WR,Virginia,210,76
139,CHI,2003,Bobby Wade,WR,Arizona,193,70
34,DET,2003,Boss Bailey,OLB,Georgia,233,75
300,NA,2003,Brad Banks,QB,Iowa,201,71
103,DAL,2003,Bradie James,ILB,LSU,242,74
236,DET,2003,Brandon Drumm,FB,Colorado,233,73
176,JAX,2003,Brandon Green,DE,Rice,267,74
124,SFO,2003,Brandon Lloyd,WR,Illinois,184,72
55,ATL,2003,Bryan Scott,S,Penn State,219,73
17,ARI,2003,Bryant Johnson,WR,Penn State,214,74
128,DEN,2003,Bryant McNeal,DE,Clemson,248,76
300,NA,2003,Byron Hardmon,ILB,Florida,232,73
7,JAX,2003,Byron Leftwich,QB,Marshall,241,77
1,CIN,2003,Carson Palmer,QB,Southern California,232,77
247,CAR,2003,Casey Moore,FB,Stanford,240,74
300,NA,2003,Cecil Sapp,RB,Colorado State,229,71
240,NYG,2003,Charles Drake,S,Michigan,205,73
2,DET,2003,Charles Rogers,WR,Michigan State,202,74
35,CHI,2003,Charles Tillman,CB,Louisiana-Lafayette,207,73
93,TEN,2003,Chris Brown,RB,Colorado,220,75
300,NA,2003,Chris Brown,S,Alabama-Birmingham,195,72
165,MIA,2003,Chris Clemons,OLB,Georgia,236,75
165,SEA,2003,Chris Davis,FB,Syracuse,235,71
97,TAM,2003,Chris Simms,QB,Texas,220,76
300,NA,2003,Chris Vance,WR,Ohio State,189,73
86,NOR,2003,Cie Grant,OLB,Ohio State,228,72
300,NA,2003,Clifton Smith,ILB,Syracuse,253,74
227,DEN,2003,Clint Mitchell,DE,Florida,257,79
119,CAR,2003,Colin Branch,S,Stanford,203,72
66,DET,2003,Cory Redding,DE,Texas,279,76
217,HOU,2003,Curry Burns,S,Louisville,216,72
300,NA,2003,D. Bryant,QB,Duke,218,74
300,NA,2003,Dahrran Diedrick,RB,Nebraska,228,72
24,IND,2003,Dallas Clark,TE,Iowa,257,75
300,NA,2003,Dan Stricker,WR,Vanderbilt,203,74
88,HOU,2003,Dave Ragone,QB,Louisville,249,76
300,NA,2003,David Diehl,OG,Illinois,310,78
300,NA,2003,David Porter,OT,Iowa,311,78
98,CIN,2003,Dennis Weathersby,CB,Oregon State,204,73
140,NYJ,2003,Derek Pagel,S,Iowa,208,73
300,NA,2003,Derek Watson,RB,South Carolina,223,72
300,NA,2003,Dewayne Robertson,DT,Kentucky,317,73
64,TAM,2003,DeWayne White,DE,Louisville,273,74
101,HOU,2003,Domanick Williams,RB,LSU,213,69
156,MIA,2003,Donald Lee,TE,Mississippi State,249,75
90,IND,2003,Donald Strickland,CB,Colorado,187,70
154,TEN,2003,Donnie Nickey,S,Ohio State,220,74
167,OAK,2003,Doug Gabriel,WR,Central Florida,213,74
300,NA,2003,Doug Zeigler,TE,Mississippi,257,76
300,NA,2003,Dwone Hicks,RB,Middle Tennessee State,222,70
40,MIN,2003,E.J. Henderson,ILB,Maryland,245,73
300,NA,2003,Earnest Graham,RB,Florida,225,69
300,NA,2003,Eddie Johnson,P,Idaho State,232,75
49,MIA,2003,Eddie Moore,OLB,Tennessee,237,72
300,NA,2003,Erick Streelman,TE,Nevada,248,77
300,NA,2003,Gabe Reid,TE,BYU,255,75
104,JAX,2003,George Wrighster,TE,Oregon,249,74
70,ARI,2003,Gerald Hayes,ILB,Pittsburgh,238,73
182,BAL,2003,Gerome Sapp,S,Notre Dame,216,72
188,SDG,2003,Hanik Milligan,S,Houston,201,74
116,CHI,2003,Ian Scott,DT,Florida,312,74
169,MIA,2003,J.R. Tolver,WR,San Diego State,202,73
300,NA,2003,Jamal Burke,WR,Boston College,204,72
300,NA,2003,Jason Gesser,QB,Washington State,205,73
69,DAL,2003,Jason Witten,TE,Tennessee,264,78
118,CIN,2003,Jeremi Johnson,FB,Indiana,260,71
300,NA,2003,Jeremy Loyd,OLB,Iowa State,235,74
15,PHI,2003,Jerome McDougle,DE,Miami (FL),264,74
12,STL,2003,Jimmy Kennedy,DT,Penn State,322,76
191,CHI,2003,Joe Odom,OLB,Purdue,241,73
153,KAN,2003,Jordan Black,OT,Notre Dame,314,78
8,CAR,2003,Jordan Gross,OT,Utah,300,76
300,NA,2003,Josh Blankenship,QB,Tulsa,211,74
92,KAN,2003,Julian Battle,CB,Tennessee,205,74
96,OAK,2003,Justin Fargas,RB,Southern California,219,73
143,CHI,2003,Justin Gage,WR,Missouri,217,76
121,ATL,2003,Justin Griffith,FB,Mississippi State,232,71
300,NA,2003,Justin Sands,OG,Kansas,324,79
203,NOR,2003,Kareem Kelly,WR,Southern California,186,72
300,NA,2003,Kassim Osgood,WR,San Diego State,208,77
47,KAN,2003,Kawika Mitchell,ILB,South Florida,253,73
221,MIN,2003,Keenan Howry,WR,Oregon,178,70
65,CIN,2003,Kelley Washington,WR,Tennessee,223,74
241,SFO,2003,Ken Dorsey,QB,Miami (FL),208,77
42,SEA,2003,Ken Hamlin,S,Arkansas,209,74
141,ARI,2003,Kenny King,DE,Alabama,281,75
300,NA,2003,Kenny Peterson,DE,Ohio State,298,75
300,NA,2003,Kerry Carter,RB,Stanford,238,74
74,STL,2003,Kevin Curtis,WR,Utah State,186,71
172,STL,2003,Kevin Garrett,CB,Southern Methodist,194,69
300,NA,2003,Kevin Ware,TE,Washington,256,75
162,IND,2003,Keyon Whiteside,ILB,Tennessee,229,72
300,NA,2003,Khalid Abdullah,OLB,Mars Hill,227,74
145,CAR,2003,Kindal Moorehead,DE,Alabama,285,74
201,NWE,2003,Kliff Kingsbury,QB,Texas Tech,213,75
19,BAL,2003,Kyle Boller,QB,California,234,75
61,PHI,2003,L.J. Smith,TE,Rutgers,258,75
132,JAX,2003,LaBrandon Toefield,RB,LSU,233,71
300,NA,2003,LaMarcus McDonald,ILB,TCU,227,73
68,CHI,2003,Lance Briggs,ILB,Arizona,242,73
174,CIN,2003,Langston Moore,DT,South Carolina,303,73
27,KAN,2003,Larry Johnson,RB,Penn State,228,73
196,ATL,2003,LaTarence Dunbar,WR,TCU,196,71
300,NA,2003,Lawrence Flugence,ILB,Texas Tech,239,73
115,CLE,2003,Lee Suggs,RB,Virginia Tech,202,72
218,JAX,2003,Malaefou MacKenzie,RB,Southern California,233,70
228,BUF,2003,Mario Haggan,ILB,Mississippi State,252,75
300,NA,2003,Mark Brown,ILB,Auburn,238,72
300,NA,2003,Matt Leonard,DT,Stanford,305,75
150,NYJ,2003,Matt Walters,DE,Miami (FL),272,76
112,SDG,2003,Matt Wilhelm,ILB,Ohio State,245,76
14,CHI,2003,Michael Haynes,DE,Penn State,281,76
152,CLE,2003,Michael Lehan,CB,Minnesota,196,72
300,NA,2003,Mike Bush,WR,Washington State,198,77
58,IND,2003,Mike Doss,S,Ohio State,207,70
300,NA,2003,Mike Pinkard,TE,Arizona State,259,77
76,CAR,2003,Mike Seidman,TE,UCLA,261,76
77,BAL,2003,Musa Smith,RB,Georgia,232,73
71,MIN,2003,Nate Burleson,WR,Nevada,197,72
29,GNB,2003,Nick Barnett,OLB,Oregon State,236,74
300,NA,2003,Nick Burley,DE,Fresno State,243,76
300,NA,2003,Nick Maddox,RB,Florida State,211,71
31,OAK,2003,Nnamdi Asomugha,CB,California,213,74
300,NA,2003,Norman LeJeune,S,LSU,200,72
300,NA,2003,Omari Hand,DE,Tennessee,267,76
105,MIN,2003,Onterrio Smith,RB,Oregon,220,70
134,BAL,2003,Ovie Mughelli,FB,Wake Forest,255,73
300,NA,2003,Paul Arnold,WR,Washington,213,73
43,STL,2003,Pisa Tinoisamoa,OLB,Hawaii,231,72
108,DEN,2003,Quentin Griffin,RB,Oklahoma,195,67
183,SEA,2003,Rashad Moore,DT,Tennessee,324,75
300,NA,2003,Ray Thomas,TE,Wake Forest,248,76
300,NA,2003,Reno Mahe,WR,BYU,198,69
22,CHI,2003,Rex Grossman,QB,Florida,217,73
300,NA,2003,Robert Johnson,TE,Auburn,278,78
300,NA,2003,Ronald Bellamy,WR,Michigan,208,72
127,BUF,2003,Sam Aiken,WR,North Carolina,209,74
30,SDG,2003,Sammy Davis,CB,Texas A&M,186,72
300,NA,2003,Santonio Beard,RB,Alabama,222,72
251,STL,2003,Scott Shanle,OLB,Nebraska,245,74
300,NA,2003,Sean Berton,TE,North Carolina State,279,76
110,SEA,2003,Seneca Wallace,QB,Iowa State,196,71
170,STL,2003,Shane Walton,CB,Notre Dame,184,71
106,STL,2003,Shaun McDonald,WR,Arizona State,169,68
135,SEA,2003,Solomon Bates,ILB,Arizona State,243,73
234,NWE,2003,Spencer Nead,TE,BYU,259,76
122,IND,2003,Steve Sciullo,OT,Marshall,330,77
300,NA,2003,Sultan McCullough,RB,Southern California,202,71
231,NOR,2003,Talman Gardner,WR,Florida State,205,73
44,WAS,2003,Taylor Jacobs,WR,Florida,205,72
10,BAL,2003,Terrell Suggs,DE,Arizona State,262,75
300,NA,2003,Terrence Edwards,WR,Georgia,176,72
137,DET,2003,Terrence Holt,S,North Carolina State,208,74
62,SDG,2003,Terrence Kiel,S,Texas A&M,204,71
300,NA,2003,Terrence Robinson,ILB,Oklahoma State,240,72
63,OAK,2003,Teyo Johnson,WR,Stanford,247,77
300,NA,2003,Thomas Wright,S,Michigan State,201,73
100,CHI,2003,Todd Johnson,S,Florida,206,73
300,NA,2003,Todd Williams,OT,Florida State,340,77
300,NA,2003,Tom Lopienski,FB,Notre Dame,246,72
210,ARI,2003,Tony Gilbert,ILB,Georgia,251,72
223,BAL,2003,Trent Smith,TE,Oklahoma,243,77
171,CHI,2003,Tron LaFavor,DT,Florida,290,74
16,PIT,2003,Troy Polamalu,S,Southern California,206,70
239,NWE,2003,Tully Banta-Cain,DE,California,264,74
32,OAK,2003,Tyler Brayton,DE,Colorado,277,78
60,TEN,2003,Tyrone Calico,WR,Middle Tennessee State,223,76
53,NYJ,2003,Victor Hobson,ILB,Michigan,252,72
78,MIA,2003,Wade Smith,OT,Memphis,296,76
226,CAR,2003,Walter Young,WR,Illinois,214,77
249,NYG,2003,Wayne Lucier,C,Colorado,301,76
25,NYG,2003,William Joseph,DT,Miami (FL),308,77
252,KAN,2003,Willie Pile,S,Virginia Tech,206,74
23,BUF,2003,Willis McGahee,RB,Miami (FL),223,72
300,NA,2003,Zach Hilton,TE,North Carolina,262,80
254,TAM,2002,Aaron Lockett,WR,Kansas State,155,67
300,NA,2002,Abdual Howard,S,Florida State,209,72
7,MIN,2002,Adrian Peterson,RB,Georgia Southern,214,70
89,JAX,2002,Akin Ayodele,OLB,Purdue,257,74
121,NYJ,2002,Alan Harper,DT,Fresno State,295,74
104,CHI,2002,Alex Brown,DE,Florida,260,75
141,CLE,2002,Andra Davis,ILB,Florida,244,73
300,NA,2002,Andre Goodman,CB,South Carolina,182,70
159,WAS,2002,Andre Lott,CB,Tennessee,194,70
47,CLE,2002,Andre' Davis,WR,Virginia Tech,194,73
52,BAL,2002,Anthony Weaver,DT,Notre Dame,296,75
63,DAL,2002,Antonio Bryant,WR,Pittsburgh,188,73
62,PIT,2002,Antwaan Randle El,WR,Indiana,191,70
19,DEN,2002,Ashley Lelie,WR,Hawaii,197,75
300,NA,2002,Atrews Bell,WR,Florida State,218,71
71,SDG,2002,Ben Leber,OLB,Kansas State,244,75
300,NA,2002,Ben Miller,C,Air Force,263,74
300,NA,2002,Billy Silva,ILB,Northwestern,244,75
140,CHI,2002,Bobby Gray,S,Louisiana Tech,209,72
300,NA,2002,Bobby Jackson,S,Illinois,216,72
300,NA,2002,Bradley Jennings,ILB,Florida State,255,75
163,SFO,2002,Brandon Doman,QB,BYU,210,74
300,NA,2002,Brandon Moore,OLB,Oklahoma,239,73
300,NA,2002,Brandon Moore,DT,Illinois,293,75
204,IND,2002,Brian Allen,RB,Stanford,209,69
300,NA,2002,Brian Poli-Dixon,WR,UCLA,210,77
240,TEN,2002,Carlos Hall,DE,Arkansas,259,76
218,MIN,2002,Chad Beasley,DT,Virginia Tech,303,77
25,NOR,2002,Charles Grant,DE,Georgia,282,75
300,NA,2002,Charles Stackhouse,FB,Mississippi,252,74
207,BAL,2002,Chester Taylor,RB,Toledo,213,71
88,NYJ,2002,Chris Baker,TE,Michigan State,258,75
175,DET,2002,Chris Cash,CB,Southern California,177,70
94,PIT,2002,Chris Hope,S,Florida State,210,72
118,JAX,2002,Chris Luzar,TE,Virginia,270,79
228,DEN,2002,Chris Young,S,Georgia Tech,210,72
87,WAS,2002,Cliff Russell,WR,Utah,185,71
51,DEN,2002,Clinton Portis,RB,Miami (FL),204,71
300,NA,2002,Courtland Bullard,OLB,Ohio State,234,75
97,BUF,2002,Coy Wire,S,Stanford,209,72
300,NA,2002,Dameon Hunter,RB,Utah,219,71
300,NA,2002,Damien Anderson,RB,Northwestern,211,70
300,NA,2002,Dan Dawson,S,Rice,219,73
21,NWE,2002,Daniel Graham,TE,Colorado,248,75
226,NYG,2002,Daryl Jones,WR,Miami (FL),180,69
300,NA,2002,Dave Minnich,RB,Washington State,218,71
1,HOU,2002,David Carr,QB,Fresno State,223,75
108,JAX,2002,David Garrard,QB,East Carolina,235,74
253,NWE,2002,David Givens,WR,Notre Dame,217,72
300,NA,2002,David Neill,QB,Nevada,206,75
106,IND,2002,David Thornton,OLB,North Carolina,236,74
65,NWE,2002,Deion Branch,WR,Louisville,191,69
300,NA,2002,Delvon Flowers,RB,Arizona State,200,71
173,HOU,2002,Demarcus Faggins,CB,Kansas State,178,70
300,NA,2002,Demontray Carter,RB,Troy,191,70
300,NA,2002,Dennis Johnson,DE,Kentucky,258,77
75,DAL,2002,Derek Ross,CB,Ohio State,197,71
300,NA,2002,Derek Smith,TE,Kentucky,271,76
34,CAR,2002,DeShaun Foster,RB,UCLA,222,73
300,NA,2002,Dicenzo Miller,RB,Mississippi State,215,70
260,BUF,2002,Dominique Stevenson,OLB,Tennessee,231,72
300,NA,2002,Donnie O'Neal,WR,Arizona State,191,73
13,NOR,2002,Donte' Stallworth,WR,Tennessee,197,72
55,OAK,2002,Doug Jolley,TE,BYU,251,76
300,NA,2002,Dwayne Blakley,TE,Missouri,256,77
24,BAL,2002,Ed Reed,S,Miami (FL),201,71
300,NA,2002,Emmett Johnson,WR,Virginia Tech,205,74
300,NA,2002,Ennis Haywood,RB,Iowa State,218,70
95,STL,2002,Eric Crouch,RB,Nebraska,195,72
300,NA,2002,Eric McCoo,RB,Penn State,214,70
300,NA,2002,Fred Weary,C,Tennessee,308,76
162,PHI,2002,Freddie Milons,WR,Alabama,190,70
300,NA,2002,Grant Irons,DE,Notre Dame,267,78
300,NA,2002,Greg Zolman,QB,Vanderbilt,220,74
144,DEN,2002,Herb Haygood,WR,Michigan State,193,71
300,NA,2002,Ivory McCoy,TE,Michigan State,240,76
33,HOU,2002,Jabar Gaffney,WR,Florida,193,73
300,NA,2002,Jack Brewer,S,Minnesota,194,72
151,TEN,2002,Jake Schifino,WR,Akron,200,73
129,DAL,2002,Jamar Martin,FB,Ohio State,245,71
300,NA,2002,Jamie Burrow,ILB,Nebraska,249,73
136,HOU,2002,Jarrod Baxter,FB,New Mexico,245,73
300,NA,2002,Jashon Sykes,OLB,Colorado,236,75
149,ARI,2002,Jason McAddley,WR,Alabama,203,73
206,BAL,2002,Javin Hunter,WR,Notre Dame,186,71
20,GNB,2002,Javon Walker,WR,Florida State,210,75
300,NA,2002,Jeff Webb,P,Vanderbilt,215,75
300,NA,2002,Jeremy Allen,FB,Iowa,241,72
14,NYG,2002,Jeremy Shockey,TE,Miami (FL),255,77
300,NA,2002,Jermaine Chatman,CB,Arizona,185,71
300,NA,2002,Jermaine Petty,ILB,Arkansas,261,75
157,TAM,2002,Jermaine Phillips,S,Georgia,214,73
28,SEA,2002,Jerramy Stevens,TE,Washington,265,79
300,NA,2002,Joe Burns,RB,Georgia,213,69
300,NA,2002,Joe Cooper,OLB,Ohio State,233,72
300,NA,2002,Joe Hall,FB,Kansas State,271,74
3,DET,2002,Joey Harrington,QB,Oregon,215,76
300,NA,2002,John Henderson,DT,Tennessee,308,79
138,DET,2002,John Owens,TE,Notre Dame,265,75
300,NA,2002,John Stamper,DE,South Carolina,265,76
57,NYJ,2002,Jon McGraw,S,Kansas State,208,75
300,NA,2002,Jonathan Adams,RB,Arkansas State,219,72
99,HOU,2002,Jonathan Wells,RB,Ohio State,243,73
81,ARI,2002,Josh McCown,QB,Sam Houston State,221,76
300,NA,2002,Josh Norman,TE,Oklahoma,236,74
36,BUF,2002,Josh Reed,WR,LSU,210,70
185,ARI,2002,Josh Scobey,RB,Kansas State,218,71
172,SFO,2002,Josh Shaw,DT,Michigan State,279,75
2,CAR,2002,Julius Peppers,DE,North Carolina,283,78
139,BUF,2002,Justin Bannan,DT,Colorado,300,75
300,NA,2002,Justin Ena,ILB,BYU,247,75
103,SDG,2002,Justin Peelle,TE,Oregon,255,76
184,ATL,2002,Kahlil Hill,WR,Iowa,200,74
35,DET,2002,Kalimba Edwards,DE,South Carolina,265,77
300,NA,2002,Kelly Campbell,WR,Georgia Tech,171,70
222,JAX,2002,Kendall Newson,WR,Middle Tennessee State,200,74
101,CLE,2002,Kevin Bentley,OLB,Northwestern,243,72
127,SFO,2002,Kevin Curtis,S,Texas Tech,212,74
176,BUF,2002,Kevin Thomas,CB,UNLV,180,71
300,NA,2002,Kori Dickerson,FB,Southern California,240,76
158,ATL,2002,Kurt Kittner,QB,Illinois,221,74
145,CAR,2002,Kyle Johnson,FB,Syracuse,242,73
56,WAS,2002,Ladell Betts,RB,Iowa,220,70
41,CIN,2002,Lamont Thompson,S,Washington State,220,73
128,PIT,2002,Larry Foote,OLB,Michigan,231,73
197,OAK,2002,Larry Ned,RB,San Diego State,219,71
202,PIT,2002,Lee Mays,WR,Texas-El Paso,190,73
300,NA,2002,Lenny Walls,CB,Boston College,192,76
241,MIA,2002,Leonard Henry,RB,East Carolina,206,73
49,ARI,2002,Levar Fisher,OLB,North Carolina State,233,73
300,NA,2002,Levi Jones,OT,Arizona State,304,77
300,NA,2002,Levron Williams,RB,Indiana,224,75
300,NA,2002,Lew Thomas,RB,Vanderbilt,210,69
300,NA,2002,Little John Flowers,RB,Michigan State,214,71
300,NA,2002,Lonnie Ford,DE,Southern California,261,74
214,DET,2002,Luke Staley,RB,BYU,227,73
201,SFO,2002,Mark Anelli,TE,Wisconsin,262,76
181,CIN,2002,Marquand Manuel,S,Florida,209,72
92,GNB,2002,Marques Anderson,S,UCLA,213,71
86,TAM,2002,Marquise Walker,WR,Michigan,219,74
67,CIN,2002,Matt Schobel,TE,TCU,263,77
54,SEA,2002,Maurice Morris,RB,Oregon,208,71
58,PHI,2002,Michael Lewis,S,Colorado,211,73
223,ARI,2002,Mike Banks,TE,Iowa State,260,76
110,TEN,2002,Mike Echols,CB,Wisconsin,190,69
27,SFO,2002,Mike Rumph,CB,Miami (FL),205,74
135,GNB,2002,Najeh Davenport,FB,Miami (FL),248,73
23,OAK,2002,Napoleon Harris,OLB,Northwestern,253,75
300,NA,2002,Nate Dwyer,DT,Kansas,313,75
300,NA,2002,Nick Rogers,OLB,Georgia Tech,251,74
107,KAN,2002,Omar Easy,FB,Penn State,244,73
161,MIA,2002,Omare Lowe,CB,Washington,196,73
300,NA,2002,Paris Gaines,FB,Fresno State,228,72
32,WAS,2002,Patrick Ramsey,QB,Tulane,219,74
300,NA,2002,Pete Rebstock,WR,Colorado State,190,69
300,NA,2002,Quentin Harris,S,Syracuse,216,72
5,SDG,2002,Quentin Jammer,CB,Texas,204,72
245,NYG,2002,Quincy Monk,ILB,North Carolina,250,75
300,NA,2002,R.J. English,WR,Pittsburgh,211,74
300,NA,2002,Raheem Brock,DE,Temple,257,76
137,CAR,2002,Randy Fasani,QB,Stanford,224,75
114,MIA,2002,Randy McMichael,TE,Georgia,247,75
38,MIN,2002,Raonall Smith,OLB,Washington State,244,74
79,WAS,2002,Rashad Bauman,CB,Oregon,186,68
48,SDG,2002,Reche Caldwell,WR,Florida,194,72
300,NA,2002,Rick Sherrod,S,West Virginia,192,74
300,NA,2002,Ricky Williams,RB,Texas Tech,190,67
160,WAS,2002,Robert Royal,TE,LSU,253,77
257,WAS,2002,Rock Cartwright,RB,Kansas State,237,68
77,TEN,2002,Rocky Calmus,OLB,Oklahoma,243,75
117,NWE,2002,Rohan Davey,QB,LSU,245,74
300,NA,2002,Ron Israel,S,Notre Dame,213,72
123,BAL,2002,Ron Johnson,WR,Minnesota,225,74
235,OAK,2002,Ronald Curry,QB,North Carolina,220,74
8,DAL,2002,Roy Williams,S,Oklahoma,219,72
61,BUF,2002,Ryan Denney,DE,BYU,276,79
131,DEN,2002,Sam Brandon,S,UNLV,199,74
300,NA,2002,Sean Guthrie,DE,Boston College,269,76
59,PHI,2002,Sheldon Brown,CB,South Carolina,196,70
300,NA,2002,Steve Smith,S,Oregon,193,73
18,ATL,2002,T.J. Duckett,RB,Michigan State,254,72
45,TEN,2002,Tank Williams,S,Stanford,222,74
300,NA,2002,Tellis Redmon,RB,Minnesota,210,71
120,SEA,2002,Terreal Bierria,S,Georgia,216,75
155,BAL,2002,Terry Jones,TE,Alabama,265,75
46,NYG,2002,Tim Carter,WR,Auburn,190,72
300,NA,2002,Tim Stratton,TE,Purdue,251,76
300,NA,2002,Tony Fisher,RB,Notre Dame,226,73
300,NA,2002,Tony Okanlawon,CB,Maryland,185,70
250,TAM,2002,Tracey Wistrom,TE,Nebraska,245,76
119,TAM,2002,Travis Stephens,RB,Tennessee,194,68
198,PHI,2002,Tyreo Harrison,ILB,Notre Dame,238,74
166,PIT,2002,Verron Haynes,FB,Georgia,224,70
188,NYG,2002,Wesly Mallard,S,Oregon,221,74
300,NA,2002,Will Bartholomew,FB,Tennessee,246,72
80,ATL,2002,Will Overstreet,DE,Tennessee,259,75
16,CLE,2002,William Green,RB,Boston College,221,72
300,NA,2002,Willie Ford,CB,Syracuse,195,73
70,MIN,2002,Willie Offord,S,South Carolina,215,74
20,STL,2001,Adam Archuleta,S,Arizona State,211,72
300,NA,2001,Adrian Burnette,WR,Tulane,191,70
300,NA,2001,Al Blades,S,Miami (FL),209,73
209,SFO,2001,Alex Lincoln,ILB,Auburn,251,72
35,ATL,2001,Alge Crumpler,TE,North Carolina,266,74
60,TEN,2001,Andre Dyson,CB,Utah,179,70
245,CLE,2001,Andre King,WR,Miami (FL),199,72
300,NA,2001,Anthony Denman,ILB,Notre Dame,239,73
97,CLE,2001,Anthony Henry,CB,South Florida,198,73
38,CHI,2001,Anthony Thomas,RB,Michigan,229,74
300,NA,2001,Antoine Harris,TE,Southern California,260,75
300,NA,2001,Arnold Jackson,WR,Louisville,167,68
71,GNB,2001,Bhawoh Jue,CB,Penn State,199,72
141,KAN,2001,Billy Baber,TE,Virginia,255,76
166,ARI,2001,Bobby Newcombe,WR,Nebraska,195,70
300,NA,2001,Boo Williams,TE,Arkansas,237,76
129,STL,2001,Brandon Manumaleuna,TE,Arizona,275,74
300,NA,2001,Brian Allen,OLB,Florida State,238,72
300,NA,2001,Brian Natkin,TE,Texas-El Paso,251,74
86,NWE,2001,Brock Williams,CB,Notre Dame,183,70
112,SDG,2001,Carlos Polk,ILB,Nebraska,251,74
131,MIN,2001,Cedric James,WR,TCU,204,74
169,SFO,2001,Cedrick Wilson,WR,Tennessee,179,70
36,CIN,2001,Chad Johnson,WR,Oregon State,192,73
52,MIA,2001,Chris Chambers,WR,Wisconsin,210,72
218,PIT,2001,Chris Taylor,WR,Texas A&M,183,71
106,CAR,2001,Chris Weinke,QB,Florida State,226,76
300,NA,2001,Cleo Lemon,QB,Arkansas State,226,74
300,NA,2001,Corey Brown,WR,Tulsa,202,72
300,NA,2001,Corey Hall,S,Appalachian State,198,75
121,PHI,2001,Correll Buckhalter,RB,Nebraska,226,72
91,IND,2001,Cory Bird,S,Virginia Tech,217,70
127,SEA,2001,Curtis Fuller,S,TCU,186,70
11,CAR,2001,Dan Morgan,ILB,Miami (FL),240,74
195,BUF,2001,Dan O'Leary,TE,Notre Dame,252,76
205,TAM,2001,Dauntae' Finger,TE,North Carolina,262,76
300,NA,2001,David Allen,RB,Kansas State,194,69
198,GNB,2001,David Martin,WR,Tennessee,242,76
300,NA,2001,David Rivers,QB,Western Carolina,223,75
8,CHI,2001,David Terrell,WR,Michigan,213,75
300,NA,2001,DeAngelo Lloyd,DE,Tennessee,264,77
89,OAK,2001,DeLawrence Grant,DE,Oregon State,280,75
228,OAK,2001,Derek Combs,RB,Ohio State,193,72
300,NA,2001,Derek Homer,RB,Kentucky,194,68
63,PHI,2001,Derrick Burgess,DE,Mississippi,264,74
28,OAK,2001,Derrick Gibson,S,Florida State,218,74
23,NOR,2001,Deuce McAllister,RB,Mississippi,222,73
32,SDG,2001,Drew Brees,QB,Purdue,213,72
300,NA,2001,Dustin McClintock,FB,Alabama,259,73
300,NA,2001,Elliott Carson,TE,Vanderbilt,246,76
300,NA,2001,Emile White,S,Houston,219,72
300,NA,2001,Ennis Davis,DT,Southern California,302,76
69,MIN,2001,Eric Kelly,CB,Kentucky,199,70
300,NA,2001,Fred Booker,CB,LSU,193,69
45,WAS,2001,Fred Smoot,CB,Mississippi State,172,71
300,NA,2001,Fred Wakefield,DE,Illinois,287,79
25,PHI,2001,Freddie Mitchell,WR,UCLA,185,71
300,NA,2001,Gary Baxter,CB,Baylor,204,74
108,KAN,2001,George Layne,FB,TCU,242,71
163,NWE,2001,Hakim Akbar,S,Washington,210,72
210,SEA,2001,Harold Blackmon,CB,Northwestern,210,71
82,SEA,2001,Heath Evans,FB,Auburn,246,72
300,NA,2001,Hodges Mitchell,RB,Texas,180,67
37,IND,2001,Idrees Bashir,S,Memphis,206,74
300,NA,2001,Ifeanyi Ohalete,S,Southern California,221,74
